date,temperature_c,temperature_max_c,temperature_min_c,humidity_percent,precipitation_mm,wind_speed_ms,wind_direction_deg,pressure_hpa,solar_irradiance,city
2015-01-19,-5.75,-3.13,-8.88,97.58,0.11,2.43,296.3,0.9958,3.02,Moscow
2015-01-20,-14.17,-7.62,-25.3,94.87,0.02,2.08,53.9,1.0053,2.71,Moscow
2015-01-21,-24.5,-20.23,-27.91,95.38,0.01,1.59,112.9,1.0108,3.78,Moscow
2015-01-22,-21.91,-16.11,-27.61,98.39,0.3,2.67,138.2,1.0094,3.52,Moscow
2015-01-23,-11.66,-7.36,-16.03,96.27,4.43,4.16,164.6,1.0064,2.05,Moscow
2015-01-24,-5.3,-3.3,-7.54,96.37,12.78,4.39,188.9,1.0017,1.44,Moscow
2015-01-25,-12.52,-7.0,-18.28,95.21,0.37,3.75,172.9,1.0072,2.36,Moscow
2015-01-26,-14.11,-11.31,-17.83,96.19,0.49,2.64,176.9,1.0012,3.1,Moscow
2015-01-27,-12.5,-8.9,-15.74,97.66,0.48,2.11,186.5,0.996,2.83,Moscow
2015-01-28,-12.12,-8.91,-15.12,99.84,0.17,2.47,211.0,0.99,2.03,Moscow
2015-01-29,-6.75,-4.19,-11.83,95.97,0.94,4.47,194.4,0.9842,1.61,Moscow
2015-01-30,-5.18,-3.08,-6.94,95.58,0.92,4.9,164.8,0.9831,1.29,Moscow
2015-01-31,-3.35,-0.32,-7.51,97.21,7.18,6.72,140.3,0.9776,0.96,Moscow
2015-02-01,-2.54,0.8,-8.86,94.96,2.77,6.56,185.7,0.9725,2.42,Moscow
2015-02-02,-7.42,-4.2,-12.9,98.42,0.06,2.24,310.6,0.9742000000000001,3.69,Moscow
2015-02-03,-7.67,-4.67,-12.85,98.02,2.87,3.27,28.2,0.9812000000000001,1.5,Moscow
2015-02-04,-9.64,-7.44,-11.93,96.66,0.61,3.13,352.6,0.9864,2.37,Moscow
2015-02-05,-11.79,-7.38,-18.87,94.38,0.33,2.51,346.5,0.9963,2.84,Moscow
2015-02-06,-15.03,-11.13,-20.21,97.86,0.52,3.06,240.2,0.9956,3.3,Moscow
2015-02-07,-8.43,-3.63,-13.23,97.43,1.45,3.0,272.0,0.9783,3.53,Moscow
2015-02-08,-5.71,-1.86,-10.62,96.05,2.82,5.38,209.6,0.9623999999999999,3.06,Moscow
2015-02-09,-7.9,-5.83,-16.19,95.84,1.01,4.28,290.9,0.9738,3.45,Moscow
2015-02-10,-15.12,-10.62,-20.58,95.44,0.61,3.43,246.6,0.9925,7.04,Moscow
2015-02-11,-6.18,-2.89,-10.44,96.38,0.52,4.26,252.8,0.9951000000000001,4.82,Moscow
2015-02-12,-4.04,-1.17,-8.24,94.43,0.1,4.09,260.8,0.9975,3.65,Moscow
2015-02-13,-4.34,-0.27,-7.41,95.63,0.14,2.17,289.1,1.0002,1.68,Moscow
2015-02-14,-5.99,-3.36,-8.09,95.92,0.25,2.96,243.1,1.0,1.88,Moscow
2015-02-15,-6.36,-3.27,-9.9,93.93,0.94,6.35,339.9,0.9979,3.07,Moscow
2015-02-16,-12.34,-8.33,-15.51,93.06,0.03,4.9,354.0,1.0151000000000001,7.7,Moscow
2015-02-17,-14.24,-8.09,-18.79,88.87,0.0,3.53,317.1,1.0164,8.71,Moscow
2015-02-18,-11.11,-5.28,-17.33,88.49,1.2,4.62,243.3,1.0022,8.5,Moscow
2015-02-19,-6.26,-1.85,-9.94,95.7,0.21,2.26,284.4,0.9939,6.28,Moscow
2015-02-20,-1.29,0.46,-5.91,95.04,0.73,4.85,244.2,0.9879000000000001,2.93,Moscow
2015-02-21,-2.25,0.22,-5.55,95.1,0.1,3.68,242.7,0.9882,5.78,Moscow
2015-02-22,-0.48,0.66,-2.86,94.84,2.41,5.33,212.7,0.9903,6.06,Moscow
2015-02-23,-0.55,0.33,-2.52,96.7,0.52,3.36,204.0,0.9944,3.07,Moscow
2015-02-24,-0.86,0.58,-4.64,95.39,0.03,4.36,164.4,0.9969,7.37,Moscow
2015-02-25,-4.34,0.34,-9.51,93.88,0.0,3.79,160.3,1.0015,9.0,Moscow
2015-02-26,-3.86,0.34,-7.51,95.23,0.04,2.67,162.9,1.0028,8.69,Moscow
2015-02-27,-2.56,-0.16,-5.53,97.21,1.02,2.87,149.2,1.0005,5.7,Moscow
2015-02-28,-0.12,0.37,-2.12,97.42,3.37,3.89,171.2,0.9951000000000001,3.16,Moscow
2015-03-01,-2.76,-0.04,-5.95,97.83,0.83,2.59,161.6,0.996,1.96,Moscow
2015-03-02,-2.59,0.14,-5.14,97.47,0.39,3.38,175.5,0.9926,3.05,Moscow
2015-03-03,-2.84,-0.04,-5.28,95.19,0.26,4.36,159.8,0.9922,3.7,Moscow
2015-03-04,-2.92,0.02,-5.57,95.81,2.59,2.38,156.6,0.9937,5.04,Moscow
2015-03-05,-3.54,0.21,-10.56,95.4,1.59,1.83,96.1,0.9986,4.46,Moscow
2015-03-06,-4.68,0.32,-11.56,95.23,0.16,1.46,22.3,1.0037,6.46,Moscow
2015-03-07,-2.99,0.43,-7.36,93.09,0.06,0.95,254.9,1.0053,6.27,Moscow
2015-03-08,-1.65,0.64,-5.22,97.56,2.24,4.63,228.8,0.9995,4.88,Moscow
2015-03-09,0.92,1.51,0.2,94.82,0.17,4.67,260.9,0.9951000000000001,7.78,Moscow
2015-03-10,-0.86,1.14,-4.02,97.5,0.05,2.29,277.8,1.002,11.7,Moscow
2015-03-11,-0.11,1.4,-2.48,93.84,0.01,1.9,246.8,0.9976,10.88,Moscow
2015-03-12,-0.87,0.26,-2.6,95.54,0.32,4.52,37.1,1.0056,7.85,Moscow
2015-03-13,-2.6,0.46,-6.12,93.19,0.0,5.03,67.3,1.0173999999999999,11.87,Moscow
2015-03-14,-4.0,0.86,-9.12,92.47,0.03,2.88,95.4,1.0216,12.72,Moscow
2015-03-15,-2.79,0.99,-7.83,90.62,0.0,1.94,18.6,1.0231000000000001,12.15,Moscow
2015-03-16,-2.83,1.58,-6.58,93.65,0.02,1.68,36.0,1.0273999999999999,13.59,Moscow
2015-03-17,-3.75,1.41,-8.52,94.63,0.07,1.9,19.4,1.0243,14.32,Moscow
2015-03-18,-4.04,2.31,-9.8,92.29,0.01,1.41,58.8,1.0171,13.17,Moscow
2015-03-19,-3.44,1.82,-7.8,90.48,0.06,1.15,170.6,1.0081,12.31,Moscow
2015-03-20,-2.5,1.82,-8.58,91.86,0.0,2.59,249.4,0.9937,12.41,Moscow
2015-03-21,-2.08,0.68,-5.36,95.41,1.5,2.36,285.0,0.9843000000000001,5.72,Moscow
2015-03-22,-5.49,-3.33,-11.19,89.33,1.25,3.8,345.6,0.9892,9.51,Moscow
2015-03-23,-7.42,-1.87,-14.63,88.4,0.53,3.28,240.3,0.9944,15.01,Moscow
2015-03-24,-0.53,3.08,-4.33,89.41,1.76,5.9,246.3,0.9826999999999999,12.18,Moscow
2015-03-25,0.33,4.22,-2.93,92.76,0.63,2.98,0.3,0.9934000000000001,12.78,Moscow
2015-03-26,-2.62,0.71,-6.13,84.52,0.28,4.57,83.8,1.0046,4.78,Moscow
2015-03-27,-3.27,2.69,-9.04,77.19,0.0,5.26,108.0,1.0090999999999999,11.48,Moscow
2015-03-28,-1.56,3.88,-5.63,72.18,0.02,6.11,146.8,1.0093,11.97,Moscow
2015-03-29,-1.95,1.93,-4.39,62.89,1.0,7.07,153.4,1.0023,12.35,Moscow
2015-03-30,-1.8,0.7,-4.06,78.13,2.89,7.68,159.9,0.9906,6.68,Moscow
2015-03-31,-0.69,0.81,-2.33,85.56,5.31,7.79,160.3,0.9854999999999999,6.8,Moscow
2015-04-01,-0.4,1.1,-1.54,90.41,5.39,6.64,146.1,0.9795999999999999,3.72,Moscow
2015-04-02,0.98,4.91,-1.44,88.33,1.02,4.36,166.8,0.9790000000000001,6.55,Moscow
2015-04-03,-0.22,0.76,-1.26,94.34,12.98,4.22,95.7,0.9826,4.69,Moscow
2015-04-04,0.36,4.12,-2.3,89.26,1.16,3.29,129.1,0.9871,8.11,Moscow
2015-04-05,-0.2,2.73,-2.65,88.99,0.11,3.81,80.2,0.9925,7.75,Moscow
2015-04-06,0.72,3.84,-1.43,88.29,0.89,2.48,332.3,0.9939,8.85,Moscow
2015-04-07,1.89,6.98,-1.34,78.15,0.14,2.45,284.4,0.9954999999999999,12.3,Moscow
2015-04-08,2.9,8.94,-2.66,76.62,1.72,2.85,249.5,0.988,16.98,Moscow
2015-04-09,2.37,5.85,-0.05,81.71,0.83,4.96,327.2,0.9851000000000001,11.25,Moscow
2015-04-10,4.65,9.94,0.35,74.74,0.15,4.51,287.6,0.9864,15.73,Moscow
2015-04-11,6.38,13.12,0.7,73.32,0.0,4.53,294.0,0.99,20.35,Moscow
2015-04-12,8.27,16.9,-1.97,71.64,0.38,3.23,217.8,0.9948,20.17,Moscow
2015-04-13,6.09,11.23,1.11,72.59,0.37,4.0,247.0,0.9913,17.87,Moscow
2015-04-14,3.69,7.84,0.54,79.65,0.88,4.35,207.1,0.98,8.16,Moscow
2015-04-15,1.99,5.9,-1.95,77.94,0.13,3.49,243.6,0.9790000000000001,11.77,Moscow
2015-04-16,1.4,6.81,-2.77,93.27,7.59,5.07,228.4,0.9706999999999999,7.92,Moscow
2015-04-17,3.0,6.53,-0.55,86.68,1.59,3.19,281.1,0.9788,11.54,Moscow
2015-04-18,1.67,6.48,-4.61,83.53,0.61,2.28,334.9,0.9825,12.84,Moscow
2015-04-19,-1.37,1.77,-4.72,76.47,0.7,2.78,355.6,0.9804999999999999,12.47,Moscow
2015-04-20,-0.67,1.73,-3.47,83.09,3.03,3.71,349.2,0.9782,11.6,Moscow
2015-04-21,2.39,7.06,-1.19,82.35,0.45,3.8,2.6,0.9839,10.69,Moscow
2015-04-22,3.6,7.83,-2.0,78.51,1.62,3.26,314.6,0.9871,17.85,Moscow
2015-04-23,5.17,8.31,2.22,84.08,6.42,4.85,266.5,0.9740000000000001,11.88,Moscow
2015-04-24,4.8,8.78,0.77,74.66,1.53,4.81,280.0,0.9771,16.02,Moscow
2015-04-25,4.95,8.74,0.37,75.89,0.7,4.13,297.5,0.9856999999999999,16.69,Moscow
2015-04-26,6.67,14.27,0.01,85.08,1.07,2.15,211.4,0.9878,12.14,Moscow
2015-04-27,11.11,16.63,6.15,86.91,5.4,0.84,285.2,0.9865999999999999,14.14,Moscow
2015-04-28,13.82,20.84,6.19,82.22,0.32,2.48,180.8,0.991,21.43,Moscow
2015-04-29,15.25,22.28,7.92,76.11,0.71,3.45,201.9,0.9903,16.83,Moscow
2015-04-30,9.19,12.72,5.82,72.38,0.52,3.43,347.0,0.9954999999999999,10.77,Moscow
2015-05-01,8.0,11.45,4.77,88.52,17.19,5.24,78.7,0.9943000000000001,7.27,Moscow
2015-05-02,12.6,17.52,7.45,85.46,2.27,2.93,191.4,0.9876,16.54,Moscow
2015-05-03,8.53,11.64,5.24,93.83,11.31,2.53,332.9,0.9867,7.51,Moscow
2015-05-04,7.77,12.84,2.3,79.68,0.25,3.1,355.1,0.9904000000000001,13.49,Moscow
2015-05-05,8.01,14.72,0.04,69.74,0.0,2.21,36.8,0.9982,23.4,Moscow
2015-05-06,8.1,14.49,0.43,68.43,0.0,2.51,82.7,0.9995999999999999,26.34,Moscow
2015-05-07,8.54,15.61,0.08,68.46,0.0,2.4,100.0,0.9959,26.07,Moscow
2015-05-08,9.49,16.69,1.81,66.93,0.0,2.09,111.3,0.9926,24.98,Moscow
2015-05-09,12.01,18.22,4.87,65.53,0.0,1.96,12.0,0.9913,23.43,Moscow
2015-05-10,12.21,17.98,6.39,70.15,0.01,2.96,12.2,0.9952,22.84,Moscow
2015-05-11,13.63,19.71,4.78,64.09,0.02,1.62,52.9,0.9973000000000001,17.79,Moscow
2015-05-12,15.29,20.51,8.75,60.8,0.01,1.35,354.1,0.9972,20.51,Moscow
2015-05-13,15.44,21.27,7.83,67.64,0.01,3.1,201.0,0.9894,19.26,Moscow
2015-05-14,12.57,15.94,9.64,71.54,0.51,2.23,267.6,0.9843000000000001,20.22,Moscow
2015-05-15,10.53,12.99,6.32,86.28,16.55,2.08,75.3,0.9789,8.07,Moscow
2015-05-16,6.85,8.66,4.0,93.19,22.28,4.27,294.9,0.9727,7.19,Moscow
2015-05-17,8.4,12.72,4.4,88.61,2.66,4.34,311.8,0.9768000000000001,9.14,Moscow
2015-05-18,8.31,10.52,5.99,80.23,1.23,5.81,283.2,0.9762000000000001,13.94,Moscow
2015-05-19,8.43,11.54,4.63,81.16,0.59,4.73,281.5,0.9836,9.3,Moscow
2015-05-20,12.84,18.78,5.56,70.85,0.05,2.07,307.8,0.9953,26.98,Moscow
2015-05-21,16.17,22.97,8.59,69.49,0.0,2.31,177.5,0.9981,26.63,Moscow
2015-05-22,18.06,22.88,11.34,80.99,2.49,1.76,252.8,0.9963,21.01,Moscow
2015-05-23,14.18,16.07,10.85,86.15,3.44,1.75,302.9,0.9939,11.89,Moscow
2015-05-24,13.36,19.15,7.57,82.88,0.81,1.78,274.5,0.9931,16.47,Moscow
2015-05-25,13.76,19.52,6.32,70.32,0.15,1.51,98.3,0.9968,27.69,Moscow
2015-05-26,17.93,24.73,9.99,74.06,0.68,2.61,135.5,0.9924,26.77,Moscow
2015-05-27,20.1,26.04,12.19,74.28,0.37,3.01,149.7,0.987,23.51,Moscow
2015-05-28,19.69,24.05,15.21,78.11,0.53,1.67,175.4,0.9840000000000001,17.53,Moscow
2015-05-29,18.44,22.31,14.96,91.2,17.18,2.22,34.1,0.9832,12.28,Moscow
2015-05-30,18.93,23.26,13.97,87.59,9.63,2.96,134.7,0.9856999999999999,16.49,Moscow
2015-05-31,17.43,21.65,12.44,84.38,1.31,2.14,218.9,0.99,12.44,Moscow
2015-06-01,15.11,19.49,11.29,71.6,0.02,3.62,353.6,0.9963,28.93,Moscow
2015-06-02,15.29,19.87,10.46,69.74,0.1,2.18,348.9,0.9945999999999999,26.9,Moscow
2015-06-03,19.71,25.57,10.59,74.82,0.24,2.93,253.4,0.9919,26.53,Moscow
2015-06-04,17.34,20.94,10.37,75.86,1.55,3.59,288.0,0.9909,22.6,Moscow
2015-06-05,12.16,15.07,8.13,71.57,0.41,3.74,302.8,0.9984000000000001,21.02,Moscow
2015-06-06,13.92,18.68,7.32,70.15,0.44,2.44,309.1,1.0019,20.6,Moscow
2015-06-07,17.85,23.51,9.02,72.27,0.11,3.59,237.3,0.9987,27.34,Moscow
2015-06-08,16.45,19.95,10.65,69.22,0.01,3.04,294.9,0.9954999999999999,29.44,Moscow
2015-06-09,14.45,18.73,9.37,72.94,0.06,2.56,319.5,0.9975,24.56,Moscow
2015-06-10,13.42,17.81,7.34,70.53,0.13,1.67,314.3,0.9984000000000001,19.71,Moscow
2015-06-11,13.49,17.99,7.31,71.02,0.0,2.91,267.9,0.9922,22.7,Moscow
2015-06-12,14.64,18.49,10.39,68.62,0.03,3.15,303.0,0.9926,26.71,Moscow
2015-06-13,17.59,23.29,9.35,73.31,0.0,3.13,234.2,0.9928,26.86,Moscow
2015-06-14,20.72,25.65,14.92,77.29,0.18,3.0,228.8,0.9864,25.38,Moscow
2015-06-15,20.19,23.63,15.25,87.13,4.67,3.26,235.1,0.9838,20.54,Moscow
2015-06-16,14.75,17.73,9.21,84.35,10.03,2.09,354.4,0.9882,10.65,Moscow
2015-06-17,13.79,18.71,7.26,70.58,0.1,1.43,358.0,0.9918,21.42,Moscow
2015-06-18,13.37,18.56,6.44,69.27,0.0,1.63,41.8,0.9929000000000001,29.67,Moscow
2015-06-19,14.85,19.36,7.86,73.71,4.69,3.18,69.6,0.9904999999999999,14.56,Moscow
2015-06-20,17.83,21.72,12.94,90.92,12.92,1.74,44.6,0.9865,13.38,Moscow
2015-06-21,19.45,23.19,16.12,87.47,8.62,1.27,245.9,0.9847,9.9,Moscow
2015-06-22,19.76,24.32,13.95,79.13,0.43,1.41,240.4,0.9893000000000001,19.95,Moscow
2015-06-23,18.63,22.42,14.28,76.16,0.55,2.07,275.4,0.9917,23.42,Moscow
2015-06-24,19.68,24.57,11.51,67.42,0.0,0.89,31.0,0.9945,28.54,Moscow
2015-06-25,18.17,21.61,14.55,78.84,1.13,1.76,16.8,0.9933,21.17,Moscow
2015-06-26,18.63,22.85,13.01,82.22,0.25,1.89,34.9,0.9902,18.31,Moscow
2015-06-27,18.0,21.87,14.48,89.36,17.03,3.44,351.0,0.9842,7.29,Moscow
2015-06-28,14.0,15.62,11.79,88.58,3.26,3.12,11.0,0.9887999999999999,8.28,Moscow
2015-06-29,15.62,19.57,11.39,81.11,0.01,2.26,20.4,0.9925,19.45,Moscow
2015-06-30,17.92,21.66,12.06,74.22,0.49,1.63,17.4,0.9931,16.72,Moscow
2015-07-01,18.59,23.16,12.51,72.41,0.85,1.27,328.1,0.9931,19.34,Moscow
2015-07-02,18.5,23.1,12.1,78.99,1.93,2.68,336.7,0.9973000000000001,24.96,Moscow
2015-07-03,16.49,20.55,10.92,75.14,0.05,3.08,317.2,1.0025,27.77,Moscow
2015-07-04,21.8,26.54,16.16,77.1,0.03,4.37,283.4,0.996,29.55,Moscow
2015-07-05,20.58,25.65,13.55,76.58,1.07,3.93,292.0,0.9895999999999999,23.65,Moscow
2015-07-06,14.96,18.41,10.16,72.23,0.05,2.66,340.6,0.9926,21.1,Moscow
2015-07-07,15.04,21.75,9.62,82.17,5.85,3.39,215.1,0.9862000000000001,14.24,Moscow
2015-07-08,17.55,21.59,12.54,75.83,0.06,3.33,267.1,0.9841,23.12,Moscow
2015-07-09,21.01,26.81,16.05,83.58,8.38,3.1,213.2,0.9825,10.27,Moscow
2015-07-10,18.58,22.45,14.91,81.13,22.73,2.86,298.9,0.9811,18.66,Moscow
2015-07-11,15.23,17.82,11.47,82.57,4.89,3.0,286.3,0.9784999999999999,15.81,Moscow
2015-07-12,14.04,17.52,9.32,84.55,6.98,4.2,317.2,0.9754,14.56,Moscow
2015-07-13,12.22,15.5,8.22,82.51,1.7,2.3,291.8,0.982,14.04,Moscow
2015-07-14,13.97,18.27,7.48,75.73,0.72,1.57,268.5,0.9854,19.75,Moscow
2015-07-15,14.88,19.05,8.25,73.61,0.38,1.18,343.1,0.9875,18.89,Moscow
2015-07-16,16.0,19.88,10.95,71.48,0.77,1.15,330.8,0.9887,21.54,Moscow
2015-07-17,16.93,20.22,12.11,72.31,3.29,1.0,263.7,0.9891,18.6,Moscow
2015-07-18,16.37,19.6,12.33,79.16,3.22,1.76,47.1,0.9898,15.58,Moscow
2015-07-19,16.48,20.71,11.1,82.5,0.56,2.94,229.0,0.9891,16.39,Moscow
2015-07-20,15.72,18.81,12.0,90.36,10.51,2.38,138.3,0.9790000000000001,9.14,Moscow
2015-07-21,14.72,18.89,11.32,86.54,6.81,4.99,296.0,0.9776,12.83,Moscow
2015-07-22,16.72,21.06,11.9,81.95,1.46,3.6,270.6,0.9858,18.28,Moscow
2015-07-23,16.79,20.55,13.14,79.18,0.41,3.19,286.4,0.9879000000000001,17.0,Moscow
2015-07-24,17.7,22.63,12.44,79.45,0.39,3.1,254.0,0.9890000000000001,12.48,Moscow
2015-07-25,17.76,22.35,11.35,71.92,0.0,1.92,308.7,0.9939,25.06,Moscow
2015-07-26,19.79,25.72,11.66,72.13,0.04,2.16,143.4,0.9925,25.91,Moscow
2015-07-27,21.0,25.45,16.76,85.0,13.56,3.07,134.8,0.9868000000000001,17.66,Moscow
2015-07-28,20.29,23.87,17.25,91.22,18.22,2.96,163.2,0.9831,13.01,Moscow
2015-07-29,18.64,22.36,14.38,81.91,1.25,2.97,233.0,0.9839,17.98,Moscow
2015-07-30,17.22,21.47,11.75,79.59,0.21,2.44,236.6,0.9864,16.76,Moscow
2015-07-31,16.64,20.39,11.58,76.12,0.25,3.25,252.1,0.9878,18.49,Moscow
2015-08-01,15.42,18.13,12.24,80.39,2.54,2.77,272.5,0.9912000000000001,17.87,Moscow
2015-08-02,16.03,20.43,11.02,76.83,0.13,3.01,273.3,0.9993000000000001,17.95,Moscow
2015-08-03,16.39,21.21,9.79,76.25,0.0,2.56,258.7,1.0002,20.61,Moscow
2015-08-04,16.97,21.79,10.31,72.92,0.05,1.31,334.3,0.9994,23.2,Moscow
2015-08-05,17.07,21.94,10.97,73.07,0.01,2.02,334.3,0.9987,21.71,Moscow
2015-08-06,17.62,22.45,10.64,73.06,0.01,1.58,13.1,1.001,21.21,Moscow
2015-08-07,19.86,25.77,12.1,74.68,0.55,2.71,228.5,1.0001,22.16,Moscow
2015-08-08,21.34,25.15,17.58,75.28,0.35,2.66,318.1,0.9989,21.8,Moscow
2015-08-09,21.55,27.71,13.79,77.49,0.01,2.45,229.2,0.9965999999999999,19.29,Moscow
2015-08-10,21.47,26.41,16.31,79.92,0.23,1.83,22.4,0.9951000000000001,19.56,Moscow
2015-08-11,19.64,24.82,14.13,70.82,0.0,1.56,51.3,1.0003,22.62,Moscow
2015-08-12,19.1,24.97,12.29,65.87,0.0,1.41,134.3,1.0025,22.54,Moscow
2015-08-13,20.13,27.1,13.96,72.36,7.98,3.26,226.5,0.9945999999999999,16.77,Moscow
2015-08-14,15.94,20.12,11.07,72.98,0.05,2.85,323.5,0.9948999999999999,20.08,Moscow
2015-08-15,15.58,20.67,8.92,72.55,0.01,2.81,294.2,0.9918,18.05,Moscow
2015-08-16,13.29,17.09,9.02,80.22,0.9,3.26,340.3,0.9912000000000001,12.39,Moscow
2015-08-17,11.82,15.46,7.1,77.5,0.36,3.76,4.0,0.9956,9.46,Moscow
2015-08-18,11.49,16.39,6.96,78.71,0.93,3.37,15.7,0.9979,9.26,Moscow
2015-08-19,12.75,17.53,7.22,71.58,0.01,3.2,3.6,1.0009000000000001,12.62,Moscow
2015-08-20,14.15,20.53,7.66,72.02,0.04,2.4,7.8,1.004,22.83,Moscow
2015-08-21,16.3,22.6,7.73,69.72,0.02,1.73,8.1,1.0053,22.66,Moscow
2015-08-22,17.84,23.92,11.34,69.44,0.0,1.09,330.9,1.002,21.88,Moscow
2015-08-23,16.7,23.0,10.17,71.9,0.04,2.67,45.4,1.0004,18.92,Moscow
2015-08-24,14.22,19.67,6.82,58.41,0.0,1.43,49.2,1.0039,21.91,Moscow
2015-08-25,15.68,22.13,6.9,61.97,0.0,1.73,269.9,0.9995999999999999,21.97,Moscow
2015-08-26,17.73,24.78,11.38,65.82,0.18,2.55,241.4,0.9937999999999999,16.9,Moscow
2015-08-27,17.39,23.0,11.84,79.39,1.3,2.27,276.0,0.9932,12.03,Moscow
2015-08-28,16.91,22.99,10.23,73.85,0.4,2.16,253.9,0.9948999999999999,15.21,Moscow
2015-08-29,16.78,20.83,11.78,75.52,3.56,4.13,280.7,0.9889,13.44,Moscow
2015-08-30,15.25,20.15,10.8,74.24,0.49,4.45,300.0,0.9922,12.41,Moscow
2015-08-31,14.49,18.83,10.54,77.73,2.6,3.22,314.4,0.9924,13.93,Moscow
2015-09-01,12.47,17.34,7.91,77.36,0.2,1.32,340.3,0.9936,13.65,Moscow
2015-09-02,12.72,16.3,8.34,81.26,1.88,1.15,179.8,0.9904000000000001,5.44,Moscow
2015-09-03,14.23,19.01,9.46,75.26,1.03,2.44,111.7,0.9915,6.62,Moscow
2015-09-04,13.19,16.5,10.84,86.34,12.08,1.64,108.6,0.9902,5.47,Moscow
2015-09-05,13.54,17.64,10.69,92.0,9.01,2.0,238.3,0.9875,6.26,Moscow
2015-09-06,13.75,19.0,8.13,81.66,23.83,2.3,132.3,0.9878,9.1,Moscow
2015-09-07,12.59,15.8,8.5,86.43,6.49,4.15,240.0,0.9778,6.51,Moscow
2015-09-08,10.79,14.82,7.45,88.64,1.86,3.68,231.9,0.9843000000000001,6.38,Moscow
2015-09-09,11.25,14.5,8.37,88.26,2.73,2.09,312.5,0.9944,8.19,Moscow
2015-09-10,9.92,12.91,6.76,85.75,1.09,2.08,345.8,1.0042,6.85,Moscow
2015-09-11,11.85,16.34,8.04,83.0,0.7,2.38,12.0,1.0101,7.54,Moscow
2015-09-12,10.52,15.21,6.02,78.22,0.03,1.73,76.6,1.0126,6.96,Moscow
2015-09-13,10.85,15.95,5.78,72.64,0.01,1.29,126.6,1.0116,9.53,Moscow
2015-09-14,11.16,16.88,5.38,68.42,0.0,0.85,110.6,1.0084,11.24,Moscow
2015-09-15,12.03,17.72,6.07,71.22,0.0,0.84,84.8,1.0033,11.77,Moscow
2015-09-16,12.76,19.0,6.3,68.62,0.01,1.49,187.2,1.0011,14.7,Moscow
2015-09-17,15.22,21.18,9.39,69.8,0.04,3.34,189.0,0.9974,10.38,Moscow
2015-09-18,17.87,24.19,12.08,69.86,0.03,3.78,211.9,0.9933,14.22,Moscow
2015-09-19,15.88,20.6,10.04,78.87,0.06,2.63,278.0,0.9951000000000001,13.06,Moscow
2015-09-20,14.2,19.82,7.71,74.02,1.38,1.27,105.7,0.9969,13.08,Moscow
2015-09-21,16.7,23.95,11.08,75.57,4.09,3.33,154.7,0.9902,13.88,Moscow
2015-09-22,13.81,18.81,8.83,79.03,0.04,1.81,321.9,0.9945,11.27,Moscow
2015-09-23,13.68,20.85,7.15,85.71,0.13,2.04,75.3,0.9998,13.87,Moscow
2015-09-24,16.52,23.4,9.57,77.73,0.04,1.78,122.7,1.0012,12.08,Moscow
2015-09-25,17.36,25.99,11.84,70.47,0.0,2.11,189.1,1.0002,13.18,Moscow
2015-09-26,16.1,24.19,9.39,64.61,0.0,3.03,191.1,0.9976999999999999,13.47,Moscow
2015-09-27,15.96,21.79,10.57,66.15,1.41,3.11,201.2,0.9947,9.56,Moscow
2015-09-28,11.03,13.43,7.02,92.28,4.31,2.53,297.9,0.9965999999999999,3.52,Moscow
2015-09-29,8.23,12.15,5.89,87.21,0.26,2.33,346.4,1.0057,7.69,Moscow
