date,temperature_c,temperature_max_c,temperature_min_c,humidity_percent,precipitation_mm,wind_speed_ms,wind_direction_deg,pressure_hpa,solar_irradiance,city
2015-02-06,16.65,26.3,9.1,25.01,0.0,1.4,51.2,0.9493,19.0,Riyadh
2015-02-07,17.95,27.97,10.09,24.52,0.0,2.49,168.0,0.9467,18.85,Riyadh
2015-02-08,20.03,29.89,12.83,22.09,0.0,4.57,208.4,0.941,18.38,Riyadh
2015-02-09,23.12,33.08,15.27,21.0,0.0,2.73,228.4,0.94,19.6,Riyadh
2015-02-10,23.89,33.44,16.43,16.1,0.0,2.97,211.2,0.9411,16.01,Riyadh
2015-02-11,24.36,34.19,17.22,14.52,0.0,4.16,197.8,0.9414,18.28,Riyadh
2015-02-12,22.89,30.48,16.56,21.11,0.0,3.59,325.3,0.9436,18.67,Riyadh
2015-02-13,18.31,25.93,12.47,20.9,0.0,3.15,94.6,0.9447,17.0,Riyadh
2015-02-14,18.43,27.4,11.9,34.11,0.0,1.97,48.9,0.9434,14.59,Riyadh
2015-02-15,18.42,27.98,10.83,31.24,0.0,1.62,94.3,0.945,18.97,Riyadh
2015-02-16,20.95,31.19,11.98,31.13,0.0,3.42,186.7,0.9440999999999999,19.02,Riyadh
2015-02-17,23.03,32.27,15.62,24.01,0.0,3.04,209.0,0.9439,19.96,Riyadh
2015-02-18,21.66,31.04,15.04,22.98,0.0,2.6,133.4,0.9423999999999999,20.34,Riyadh
2015-02-19,21.93,32.66,11.92,37.62,0.0,2.39,214.8,0.9384,20.58,Riyadh
2015-02-20,21.72,28.79,16.51,25.9,0.0,4.8,276.4,0.9355,20.48,Riyadh
2015-02-21,13.61,19.21,9.08,23.3,0.0,4.15,307.2,0.941,22.2,Riyadh
2015-02-22,11.37,18.24,5.34,27.06,0.0,4.4,319.7,0.9468000000000001,21.05,Riyadh
2015-02-23,10.02,18.23,2.54,25.51,0.0,2.79,344.8,0.9503,22.95,Riyadh
2015-02-24,12.79,21.58,5.3,18.5,0.0,1.22,48.5,0.948,22.37,Riyadh
2015-02-25,16.4,27.33,6.93,15.94,0.0,2.99,176.1,0.9438,21.05,Riyadh
2015-02-26,18.47,26.53,11.88,22.68,0.0,3.85,348.1,0.9457,20.35,Riyadh
2015-02-27,14.7,23.72,7.81,26.59,0.0,3.67,345.7,0.948,23.66,Riyadh
2015-02-28,16.16,25.03,7.26,23.26,0.0,1.33,22.7,0.9465,24.06,Riyadh
2015-03-01,20.96,32.03,11.29,14.39,0.0,2.38,264.6,0.9420999999999999,22.54,Riyadh
2015-03-02,21.03,30.65,13.49,19.15,0.0,3.05,348.6,0.9431,22.22,Riyadh
2015-03-03,20.23,29.93,12.18,23.88,0.0,2.39,124.1,0.9442,22.03,Riyadh
2015-03-04,20.75,30.82,13.04,23.1,0.0,3.5,215.2,0.9431999999999999,22.38,Riyadh
2015-03-05,19.27,26.97,11.79,20.17,0.0,2.35,49.5,0.9456,21.03,Riyadh
2015-03-06,17.02,22.28,14.12,39.66,0.44,2.08,64.4,0.9508,12.01,Riyadh
2015-03-07,18.92,27.73,12.63,44.66,0.24,1.83,42.9,0.9498000000000001,20.99,Riyadh
2015-03-08,20.68,29.13,14.31,12.58,0.0,2.27,133.1,0.9487000000000001,22.98,Riyadh
2015-03-09,22.64,32.49,14.24,13.72,0.0,3.51,180.6,0.9459000000000001,22.74,Riyadh
2015-03-10,22.28,30.78,16.17,21.62,0.0,4.15,332.3,0.946,22.84,Riyadh
2015-03-11,19.7,28.49,12.93,22.68,0.0,3.32,352.6,0.9462999999999999,24.08,Riyadh
2015-03-12,19.07,28.55,10.94,13.11,0.0,1.59,106.8,0.9456,23.57,Riyadh
2015-03-13,20.64,29.74,13.06,15.36,0.0,3.47,150.6,0.9445,22.98,Riyadh
2015-03-14,22.61,32.25,14.08,18.54,0.0,3.31,170.3,0.9442,23.21,Riyadh
2015-03-15,22.69,30.47,15.94,16.54,0.01,2.99,161.2,0.9434,17.69,Riyadh
2015-03-16,24.09,32.66,19.06,31.59,3.92,3.18,156.7,0.9420999999999999,19.03,Riyadh
2015-03-17,22.79,31.26,16.62,48.97,0.0,3.81,120.4,0.9417,18.3,Riyadh
2015-03-18,22.09,27.28,17.58,58.77,1.09,2.55,41.7,0.9417,17.14,Riyadh
2015-03-19,23.07,30.84,17.91,54.7,1.74,2.74,125.8,0.9414,14.83,Riyadh
2015-03-20,24.45,33.12,18.91,48.45,1.83,3.01,177.0,0.9420999999999999,20.79,Riyadh
2015-03-21,23.68,29.82,16.99,52.43,0.0,2.83,186.4,0.9425,20.49,Riyadh
2015-03-22,24.35,31.93,18.9,39.1,0.05,3.38,249.8,0.9420999999999999,18.86,Riyadh
2015-03-23,18.51,25.65,13.1,26.47,0.0,3.94,24.5,0.9475,22.72,Riyadh
2015-03-24,15.53,23.44,10.31,49.11,0.0,2.24,123.8,0.9481999999999999,20.45,Riyadh
2015-03-25,21.6,30.52,13.68,53.14,0.0,3.4,183.1,0.9455,23.96,Riyadh
2015-03-26,23.66,33.9,17.58,51.65,0.07,3.99,176.5,0.9443,18.23,Riyadh
2015-03-27,24.56,32.86,18.83,46.59,0.0,2.52,159.4,0.9453,23.11,Riyadh
2015-03-28,23.81,32.1,15.71,39.95,0.0,2.07,114.2,0.9458,24.35,Riyadh
2015-03-29,26.47,35.62,18.28,31.21,0.0,3.27,169.7,0.9431,24.81,Riyadh
2015-03-30,29.45,38.29,21.36,24.01,0.0,3.82,201.1,0.9409000000000001,25.52,Riyadh
2015-03-31,28.06,37.22,20.29,23.63,0.0,2.87,319.4,0.9406,24.13,Riyadh
2015-04-01,27.06,39.17,17.64,18.09,0.0,6.34,269.7,0.9381999999999999,24.56,Riyadh
2015-04-02,20.53,28.1,14.02,24.69,0.0,4.45,341.0,0.9423,27.39,Riyadh
2015-04-03,22.89,32.13,14.15,18.68,0.0,1.34,359.8,0.9407,26.59,Riyadh
2015-04-04,26.59,37.79,16.83,16.03,0.0,3.93,230.8,0.9376000000000001,22.47,Riyadh
2015-04-05,26.78,36.22,17.94,16.57,0.0,3.11,16.0,0.9405,23.09,Riyadh
2015-04-06,25.51,33.37,17.17,21.55,0.0,2.61,43.7,0.9437000000000001,16.68,Riyadh
2015-04-07,27.05,35.0,21.45,20.11,0.0,2.24,13.9,0.9423,12.41,Riyadh
2015-04-08,28.13,36.63,20.39,16.07,0.0,2.36,168.7,0.9418000000000001,20.18,Riyadh
2015-04-09,28.41,37.54,19.3,20.44,0.0,4.29,164.8,0.9412999999999999,23.01,Riyadh
2015-04-10,30.39,39.31,22.5,17.31,0.0,5.41,171.2,0.9404,21.41,Riyadh
2015-04-11,31.08,39.28,24.12,13.27,0.0,5.51,178.8,0.9401,24.47,Riyadh
2015-04-12,30.35,39.07,23.3,12.25,0.0,4.67,236.1,0.9407,24.22,Riyadh
2015-04-13,22.3,26.67,19.05,23.12,0.0,3.89,2.1,0.9469,17.71,Riyadh
2015-04-14,21.55,27.91,15.69,16.36,0.0,3.24,56.1,0.9459000000000001,22.41,Riyadh
2015-04-15,23.57,32.74,14.78,16.26,0.0,3.86,126.3,0.9444,24.55,Riyadh
2015-04-16,27.98,37.66,19.03,17.69,0.0,4.25,166.7,0.945,25.91,Riyadh
2015-04-17,28.18,37.31,18.97,17.52,0.0,2.99,149.3,0.9453,27.4,Riyadh
2015-04-18,25.12,32.67,17.23,23.31,0.0,4.43,28.8,0.9440999999999999,25.75,Riyadh
2015-04-19,23.65,31.26,17.09,15.84,0.0,3.59,6.2,0.9453,26.4,Riyadh
2015-04-20,25.37,34.3,17.26,12.57,0.0,1.69,34.1,0.9453,25.82,Riyadh
2015-04-21,27.29,36.46,18.09,11.82,0.0,3.69,168.4,0.9439,26.02,Riyadh
2015-04-22,29.71,38.68,21.85,13.5,0.0,4.46,212.6,0.9416,26.49,Riyadh
2015-04-23,30.45,39.6,21.65,12.0,0.0,3.53,194.0,0.9407,26.29,Riyadh
2015-04-24,30.87,40.45,22.18,11.77,0.0,3.69,256.7,0.9417,27.03,Riyadh
2015-04-25,23.42,30.72,17.36,14.07,0.0,5.27,18.8,0.9464,23.55,Riyadh
2015-04-26,23.61,33.9,14.41,12.26,0.0,2.38,34.3,0.9454,28.21,Riyadh
2015-04-27,26.16,35.79,17.01,11.43,0.0,1.32,100.1,0.9448000000000001,28.19,Riyadh
2015-04-28,28.91,38.01,19.74,10.63,0.0,2.02,166.9,0.9440999999999999,26.84,Riyadh
2015-04-29,31.11,39.85,22.59,10.01,0.0,1.91,179.9,0.9428,25.49,Riyadh
2015-04-30,30.44,39.32,22.21,13.5,0.0,2.15,172.3,0.9426000000000001,25.55,Riyadh
2015-05-01,31.7,40.43,23.49,11.38,0.0,3.58,206.3,0.9415,26.63,Riyadh
2015-05-02,32.48,40.67,24.6,11.38,0.0,3.07,193.3,0.9406,27.34,Riyadh
2015-05-03,32.87,40.8,25.11,13.96,0.0,3.34,155.6,0.9390000000000001,26.43,Riyadh
2015-05-04,31.06,38.33,23.05,24.91,0.0,3.29,184.7,0.9381999999999999,22.45,Riyadh
2015-05-05,30.83,38.2,24.53,30.4,0.0,2.58,202.1,0.9373,26.51,Riyadh
2015-05-06,32.99,40.26,25.12,18.75,0.0,2.8,240.8,0.9368000000000001,26.68,Riyadh
2015-05-07,31.97,39.21,23.93,26.19,0.0,2.55,272.4,0.9387000000000001,24.38,Riyadh
2015-05-08,31.62,38.53,26.37,34.7,0.0,3.59,260.9,0.94,13.52,Riyadh
2015-05-09,31.57,38.08,26.37,21.32,0.0,3.41,255.2,0.938,20.97,Riyadh
2015-05-10,31.98,39.72,25.78,15.48,0.0,4.69,259.3,0.9375,28.13,Riyadh
2015-05-11,33.0,40.5,24.45,9.9,0.0,1.56,267.1,0.9398000000000001,27.93,Riyadh
2015-05-12,33.65,41.24,23.91,12.34,0.0,1.47,64.4,0.9411,27.21,Riyadh
2015-05-13,33.86,42.13,25.18,14.15,0.0,3.14,154.2,0.9401,24.54,Riyadh
2015-05-14,33.92,42.27,25.93,12.13,0.0,3.47,155.6,0.9404,27.26,Riyadh
2015-05-15,32.38,40.11,25.18,14.83,0.0,3.14,107.5,0.9420999999999999,27.13,Riyadh
2015-05-16,30.99,38.67,23.47,22.38,0.0,3.6,47.9,0.943,25.98,Riyadh
2015-05-17,29.93,37.26,23.02,15.94,0.0,3.61,15.9,0.9423999999999999,26.66,Riyadh
2015-05-18,30.53,38.48,23.14,11.61,0.0,3.29,0.4,0.9419,26.3,Riyadh
2015-05-19,32.13,40.65,23.78,11.04,0.0,2.27,15.1,0.9406,26.9,Riyadh
2015-05-20,33.71,42.92,24.58,11.02,0.0,2.4,174.8,0.9393,27.08,Riyadh
2015-05-21,34.77,44.18,25.98,9.77,0.0,4.04,173.0,0.9379000000000001,27.4,Riyadh
2015-05-22,35.35,44.19,27.16,9.14,0.0,4.36,192.0,0.9373,27.65,Riyadh
2015-05-23,35.05,42.36,26.93,14.09,0.0,2.87,30.0,0.9379000000000001,26.37,Riyadh
2015-05-24,33.95,40.83,28.26,14.92,0.0,4.15,24.2,0.9392,24.37,Riyadh
2015-05-25,31.56,37.96,26.16,23.98,0.0,3.62,6.0,0.9415,18.52,Riyadh
2015-05-26,30.98,36.39,26.56,28.7,0.0,2.74,335.0,0.9423999999999999,17.98,Riyadh
2015-05-27,33.12,40.53,25.1,23.21,0.0,2.04,287.4,0.941,27.23,Riyadh
2015-05-28,33.11,41.31,25.32,13.55,0.0,2.84,14.6,0.94,28.69,Riyadh
2015-05-29,34.06,42.58,26.35,10.54,0.0,1.76,63.5,0.9389,29.0,Riyadh
2015-05-30,34.27,43.16,25.78,10.63,0.0,2.52,89.9,0.9394,28.91,Riyadh
2015-05-31,33.26,42.01,24.44,12.13,0.0,3.07,132.3,0.9392,29.6,Riyadh
2015-06-01,33.54,41.94,24.87,13.51,0.0,3.05,153.6,0.9388,29.67,Riyadh
2015-06-02,35.82,43.47,26.91,10.25,0.0,1.96,192.6,0.9395,29.85,Riyadh
2015-06-03,36.67,44.56,29.41,10.06,0.0,2.75,2.4,0.9388,28.59,Riyadh
2015-06-04,35.28,43.19,28.27,9.31,0.0,5.02,9.2,0.9383,26.32,Riyadh
2015-06-05,34.65,43.41,26.25,7.04,0.0,3.65,26.5,0.938,28.9,Riyadh
2015-06-06,35.4,44.04,28.23,6.84,0.0,2.55,51.0,0.9384999999999999,29.63,Riyadh
2015-06-07,34.67,43.77,25.14,10.44,0.0,3.72,38.7,0.9379000000000001,29.08,Riyadh
2015-06-08,34.84,42.97,27.66,10.73,0.0,5.44,9.9,0.9383,26.87,Riyadh
2015-06-09,33.38,41.45,26.15,12.19,0.0,5.65,357.3,0.938,27.47,Riyadh
2015-06-10,34.34,42.92,26.45,9.31,0.0,5.12,354.0,0.9362,28.49,Riyadh
2015-06-11,35.4,43.66,27.76,10.04,0.0,4.8,16.7,0.9362,28.59,Riyadh
2015-06-12,34.66,42.96,26.92,11.85,0.0,3.06,30.6,0.937,27.99,Riyadh
2015-06-13,33.55,41.54,25.64,13.0,0.0,4.4,2.3,0.9365000000000001,28.99,Riyadh
2015-06-14,33.14,41.94,24.56,12.15,0.0,4.33,6.0,0.9353,29.05,Riyadh
2015-06-15,34.21,43.12,25.59,10.89,0.0,2.32,48.2,0.9346,28.39,Riyadh
2015-06-16,35.13,43.93,26.23,10.21,0.0,2.26,183.4,0.9331,28.74,Riyadh
2015-06-17,36.31,44.78,27.66,8.74,0.0,3.86,247.2,0.9315000000000001,27.62,Riyadh
2015-06-18,36.24,44.61,27.21,10.84,0.0,2.52,9.7,0.9328,27.23,Riyadh
2015-06-19,34.92,43.28,26.4,11.8,0.0,2.98,30.0,0.935,28.35,Riyadh
2015-06-20,34.81,43.35,26.34,9.85,0.0,4.18,0.2,0.9345,29.76,Riyadh
2015-06-21,34.59,42.63,26.72,10.15,0.0,3.74,21.5,0.9343,28.69,Riyadh
2015-06-22,34.48,42.32,25.88,14.35,0.0,3.2,25.0,0.9344,27.66,Riyadh
2015-06-23,34.38,41.89,26.44,14.51,0.0,2.44,17.1,0.9343,27.95,Riyadh
2015-06-24,34.06,41.63,25.81,12.3,0.0,2.19,26.4,0.9353,28.16,Riyadh
2015-06-25,34.29,41.73,26.08,12.56,0.0,2.35,71.6,0.9340999999999999,26.03,Riyadh
2015-06-26,33.36,40.88,26.16,11.89,0.0,2.9,58.7,0.9337000000000001,27.51,Riyadh
2015-06-27,32.81,40.59,25.18,11.42,0.0,2.49,353.4,0.9353,28.58,Riyadh
2015-06-28,32.63,40.92,23.96,11.22,0.0,3.32,330.9,0.9372,29.51,Riyadh
2015-06-29,33.59,41.93,25.02,10.14,0.0,2.35,356.6,0.9384999999999999,30.42,Riyadh
2015-06-30,34.11,42.06,25.99,11.68,0.0,2.56,25.6,0.9384999999999999,29.01,Riyadh
2015-07-01,33.64,41.42,26.24,11.8,0.0,4.82,3.2,0.9386,27.58,Riyadh
2015-07-02,33.78,42.27,25.24,11.45,0.0,4.07,349.7,0.9381999999999999,27.96,Riyadh
2015-07-03,35.14,44.01,26.29,7.65,0.0,3.78,344.9,0.9369,28.52,Riyadh
2015-07-04,36.42,45.01,28.26,7.83,0.0,3.59,355.0,0.9361,28.04,Riyadh
2015-07-05,36.72,44.51,30.25,10.48,0.0,5.8,12.9,0.9368000000000001,24.39,Riyadh
2015-07-06,36.18,43.79,28.03,9.56,0.0,5.57,356.1,0.9368000000000001,28.98,Riyadh
2015-07-07,35.93,44.29,27.27,11.55,0.0,5.08,345.1,0.935,28.33,Riyadh
2015-07-08,36.22,44.57,27.89,11.23,0.0,4.52,358.5,0.9339,28.7,Riyadh
2015-07-09,36.15,44.62,28.04,10.49,0.0,3.12,32.2,0.9351999999999999,26.51,Riyadh
2015-07-10,35.77,44.25,27.84,11.95,0.0,3.15,1.6,0.935,27.02,Riyadh
2015-07-11,35.63,43.67,27.72,10.65,0.0,5.46,335.3,0.9328,28.09,Riyadh
2015-07-12,36.23,44.85,27.76,8.58,0.0,4.07,346.9,0.9319,26.77,Riyadh
2015-07-13,36.61,45.37,27.55,10.56,0.0,2.97,17.6,0.9326000000000001,26.68,Riyadh
2015-07-14,36.43,44.9,28.74,14.33,0.0,2.62,33.5,0.9337000000000001,25.24,Riyadh
2015-07-15,37.12,45.06,29.74,12.86,0.0,2.58,353.4,0.9335,26.05,Riyadh
2015-07-16,37.54,45.84,29.55,11.44,0.0,3.01,3.9,0.9329000000000001,27.77,Riyadh
2015-07-17,36.9,45.93,28.41,9.28,0.0,3.66,341.3,0.9326000000000001,28.59,Riyadh
2015-07-18,36.15,44.64,28.15,9.88,0.0,3.57,350.7,0.9323,28.54,Riyadh
2015-07-19,35.39,43.73,26.79,9.81,0.0,3.17,325.4,0.9319,28.68,Riyadh
2015-07-20,35.82,43.93,27.57,11.78,0.0,3.75,331.9,0.9316,28.34,Riyadh
2015-07-21,35.59,44.06,26.79,11.15,0.0,2.33,348.1,0.9320999999999999,27.7,Riyadh
2015-07-22,36.08,43.96,27.77,10.45,0.0,1.51,37.3,0.9331,28.4,Riyadh
2015-07-23,35.52,43.97,27.27,10.06,0.0,2.09,344.3,0.9338,28.37,Riyadh
2015-07-24,35.88,43.45,28.32,12.12,0.0,3.79,11.0,0.9343,24.97,Riyadh
2015-07-25,35.57,43.87,27.09,9.86,0.0,2.98,352.3,0.9340999999999999,28.43,Riyadh
2015-07-26,36.38,44.27,28.54,11.66,0.0,2.74,0.7,0.9319,27.37,Riyadh
2015-07-27,36.84,44.85,29.22,17.7,0.0,3.29,25.4,0.9312999999999999,27.65,Riyadh
2015-07-28,37.23,44.69,30.57,18.11,0.0,2.25,35.5,0.9323,26.15,Riyadh
2015-07-29,36.64,45.02,28.45,10.95,0.0,2.92,2.6,0.9328,27.82,Riyadh
2015-07-30,36.61,44.77,28.75,10.77,0.0,2.59,1.8,0.9315000000000001,27.52,Riyadh
2015-07-31,36.86,44.38,28.97,17.54,0.0,2.5,170.0,0.9325,26.25,Riyadh
2015-08-01,37.69,45.08,29.8,14.58,0.0,1.9,338.7,0.9334,23.52,Riyadh
2015-08-02,37.41,45.77,30.21,12.14,0.0,3.46,22.6,0.9348000000000001,26.26,Riyadh
2015-08-03,36.82,44.98,28.84,15.01,0.0,2.44,40.4,0.9353,27.27,Riyadh
2015-08-04,36.27,44.5,27.64,12.17,0.0,1.69,43.8,0.935,27.22,Riyadh
2015-08-05,37.32,45.21,29.23,11.66,0.0,2.21,0.2,0.9342,25.34,Riyadh
2015-08-06,36.91,44.49,29.89,14.19,0.0,1.92,62.4,0.9333,24.09,Riyadh
2015-08-07,36.94,45.12,29.81,11.8,0.0,2.4,55.7,0.9337000000000001,26.14,Riyadh
2015-08-08,36.92,44.98,30.55,12.63,0.0,2.6,71.6,0.9354,25.06,Riyadh
2015-08-09,36.35,44.03,27.92,14.45,0.0,3.96,26.3,0.9362,27.01,Riyadh
2015-08-10,35.42,43.19,28.25,10.42,0.0,4.59,351.2,0.9356,27.11,Riyadh
2015-08-11,35.11,43.69,27.04,10.86,0.0,3.74,7.3,0.9362,26.85,Riyadh
2015-08-12,35.1,43.54,26.93,14.56,0.0,3.54,12.0,0.9372,26.47,Riyadh
2015-08-13,35.6,44.12,27.24,13.27,0.0,2.28,13.1,0.9364,26.68,Riyadh
2015-08-14,35.31,43.41,27.43,14.44,0.0,2.64,353.8,0.9366,28.37,Riyadh
2015-08-15,35.55,43.45,27.19,13.41,0.0,2.08,25.5,0.9351999999999999,25.43,Riyadh
2015-08-16,36.34,44.0,28.99,12.07,0.0,2.41,35.7,0.9356,25.23,Riyadh
2015-08-17,36.84,44.37,30.99,9.58,0.0,2.05,17.0,0.9355,27.08,Riyadh
2015-08-18,35.29,43.66,26.91,11.95,0.0,3.36,25.1,0.9355,27.45,Riyadh
2015-08-19,35.64,44.22,27.55,11.36,0.0,2.73,16.4,0.9366,26.97,Riyadh
2015-08-20,36.34,43.99,29.3,9.49,0.0,1.29,107.0,0.9362,26.8,Riyadh
2015-08-21,37.25,44.56,29.3,8.86,0.0,1.28,349.0,0.9351,27.12,Riyadh
2015-08-22,36.36,44.2,27.81,12.02,0.0,3.31,34.6,0.9344,24.49,Riyadh
2015-08-23,35.79,44.31,28.24,11.74,0.0,2.77,21.8,0.9351,26.9,Riyadh
2015-08-24,35.97,44.61,28.46,13.81,0.0,2.93,65.6,0.9353,26.28,Riyadh
2015-08-25,36.2,44.71,28.0,11.78,0.0,2.27,134.3,0.9353,26.94,Riyadh
2015-08-26,37.03,45.46,29.06,12.5,0.0,2.16,133.4,0.9353,25.94,Riyadh
2015-08-27,37.21,45.49,29.72,12.39,0.0,2.25,108.2,0.9359999999999999,25.51,Riyadh
2015-08-28,36.39,45.05,27.79,13.93,0.0,3.11,63.5,0.9373,24.67,Riyadh
2015-08-29,36.82,45.24,28.91,12.37,0.0,3.24,55.0,0.9375,23.48,Riyadh
2015-08-30,36.67,45.16,29.24,14.04,0.0,2.67,64.2,0.9376000000000001,24.63,Riyadh
2015-08-31,36.83,44.92,30.25,14.14,0.0,2.22,76.5,0.9372,23.74,Riyadh
2015-09-01,36.77,44.7,30.42,13.12,0.0,2.31,39.4,0.9370999999999999,24.99,Riyadh
2015-09-02,34.84,42.9,27.5,13.91,0.0,2.87,22.0,0.9378,22.88,Riyadh
2015-09-03,33.73,41.65,26.26,13.99,0.0,3.52,354.2,0.9370999999999999,23.61,Riyadh
2015-09-04,32.97,41.1,25.66,12.59,0.0,3.09,358.7,0.9375,26.33,Riyadh
2015-09-05,31.58,38.82,23.92,29.84,0.0,2.06,96.5,0.9390000000000001,22.83,Riyadh
2015-09-06,32.3,39.36,25.56,21.94,0.0,3.24,132.8,0.9403,24.15,Riyadh
2015-09-07,33.04,40.53,26.2,21.02,0.0,3.3,144.3,0.9394,23.19,Riyadh
2015-09-08,33.12,40.54,26.75,18.78,0.0,3.05,159.9,0.9389,24.98,Riyadh
2015-09-09,33.54,41.1,26.42,15.72,0.0,1.97,145.5,0.9394,23.94,Riyadh
2015-09-10,33.09,40.8,25.3,18.89,0.0,1.89,100.1,0.9406,23.44,Riyadh
2015-09-11,33.32,40.74,26.78,21.0,0.0,2.07,59.7,0.9409000000000001,22.93,Riyadh
2015-09-12,33.3,40.24,28.18,21.58,0.0,2.45,62.3,0.9397,22.5,Riyadh
2015-09-13,32.47,40.15,26.02,20.65,0.0,1.98,82.5,0.9409000000000001,23.78,Riyadh
2015-09-14,32.46,39.88,26.35,21.47,0.0,2.3,50.5,0.9415,23.34,Riyadh
2015-09-15,33.22,40.14,27.44,20.4,0.0,1.78,69.0,0.94,24.5,Riyadh
2015-09-16,33.97,41.78,27.36,13.07,0.0,1.71,23.1,0.9387000000000001,24.15,Riyadh
2015-09-17,33.93,42.13,27.54,12.53,0.0,2.23,15.7,0.9387000000000001,24.36,Riyadh
2015-09-18,32.91,41.25,25.69,18.64,0.0,1.87,77.1,0.9401999999999999,23.38,Riyadh
2015-09-19,32.83,40.97,25.54,15.28,0.0,1.39,78.2,0.9406,23.06,Riyadh
2015-09-20,33.01,40.97,27.02,15.28,0.0,1.63,76.4,0.9393,23.47,Riyadh
2015-09-21,32.63,41.07,26.1,15.47,0.0,2.17,46.5,0.9387000000000001,24.08,Riyadh
2015-09-22,31.74,40.62,24.68,14.19,0.0,2.81,55.8,0.9395,24.94,Riyadh
2015-09-23,33.02,40.74,27.25,13.35,0.0,2.31,65.4,0.9412,24.14,Riyadh
2015-09-24,31.11,38.85,24.57,16.97,0.0,2.5,32.4,0.9417,23.73,Riyadh
2015-09-25,28.99,37.57,22.15,11.07,0.0,3.5,8.6,0.9408,24.22,Riyadh
2015-09-26,29.72,38.42,20.44,9.83,0.0,1.67,71.9,0.9406,24.78,Riyadh
2015-09-27,30.71,38.97,22.51,11.46,0.0,1.79,167.5,0.9414,24.04,Riyadh
2015-09-28,31.51,39.81,23.63,12.4,0.0,1.81,206.7,0.941,23.18,Riyadh
