date,temperature_c,temperature_max_c,temperature_min_c,humidity_percent,precipitation_mm,wind_speed_ms,wind_direction_deg,pressure_hpa,solar_irradiance,city
2015-02-23,-5.62,0.66,-12.47,85.03,0.12,7.18,329.6,1.0256999999999998,13.15,New_York
2015-02-24,-8.67,-2.97,-13.92,84.93,0.1,3.74,239.7,1.0212999999999999,16.2,New_York
2015-02-25,-2.6,0.98,-6.82,80.74,0.02,4.91,291.4,1.0109000000000001,15.69,New_York
2015-02-26,-3.92,-2.84,-5.13,81.33,0.21,5.59,22.8,1.0156,10.64,New_York
2015-02-27,-4.81,-2.76,-6.61,78.94,0.0,4.82,331.6,1.0283,15.19,New_York
2015-02-28,-5.87,-2.75,-9.98,73.58,0.0,3.51,340.4,1.0403,17.67,New_York
2015-03-01,-2.18,-0.66,-4.32,74.84,10.89,2.27,222.3,1.032,4.69,New_York
2015-03-02,-0.66,0.68,-3.1,82.29,1.22,5.93,305.1,1.021,15.06,New_York
2015-03-03,-1.91,1.48,-5.63,80.64,15.98,4.32,200.4,1.0241,6.34,New_York
2015-03-04,2.14,2.88,1.42,95.25,6.78,3.78,248.8,1.0107,4.62,New_York
2015-03-05,-1.99,1.73,-5.39,91.31,30.08,5.44,341.8,1.0195,2.54,New_York
2015-03-06,-6.98,-4.74,-10.78,82.54,0.0,4.29,344.3,1.0305,18.7,New_York
2015-03-07,-2.67,1.45,-7.8,86.69,0.0,5.09,248.0,1.022,16.25,New_York
2015-03-08,1.23,4.35,-2.03,85.73,0.0,3.73,275.8,1.0182,15.99,New_York
2015-03-09,4.33,7.15,0.26,76.38,0.59,2.65,255.3,1.0212999999999999,17.18,New_York
2015-03-10,4.53,5.8,3.43,90.92,13.37,2.22,186.8,1.0215,7.22,New_York
2015-03-11,5.92,9.41,3.58,87.57,2.7,3.1,298.2,1.0151000000000001,12.55,New_York
2015-03-12,3.15,5.57,0.05,69.36,0.0,5.57,332.9,1.0289,19.69,New_York
2015-03-13,1.56,2.87,-0.49,68.28,0.0,3.39,107.2,1.0337,16.38,New_York
2015-03-14,5.0,6.87,2.61,98.27,36.89,3.46,199.4,1.0143,4.85,New_York
2015-03-15,3.39,5.69,1.1,82.66,0.08,6.71,299.6,1.0090999999999999,5.5,New_York
2015-03-16,3.44,6.31,0.4,83.04,0.0,3.19,272.9,1.0127,12.74,New_York
2015-03-17,4.64,9.65,-0.31,80.25,0.8,6.16,296.7,1.0049,12.97,New_York
2015-03-18,0.23,2.21,-1.16,66.46,0.01,6.77,312.8,1.0171,20.12,New_York
2015-03-19,0.84,3.37,-1.27,63.1,0.0,3.54,330.8,1.0253,20.13,New_York
2015-03-20,0.88,1.71,0.25,82.81,7.04,4.86,81.5,1.0234999999999999,4.19,New_York
2015-03-21,2.46,5.9,-0.67,89.65,1.14,3.72,318.8,1.0148000000000001,11.62,New_York
2015-03-22,1.0,3.55,-2.54,68.75,0.0,5.73,323.3,1.0175,21.59,New_York
2015-03-23,-0.98,2.05,-3.93,64.1,0.0,5.08,336.3,1.0231000000000001,22.36,New_York
2015-03-24,0.67,3.67,-2.14,64.08,0.0,2.65,347.4,1.026,14.55,New_York
2015-03-25,3.39,5.27,1.3,81.33,2.0,2.71,179.2,1.026,10.76,New_York
2015-03-26,6.92,9.88,3.84,98.61,21.42,4.67,209.2,1.0090000000000001,7.9,New_York
2015-03-27,4.96,7.16,2.9,84.84,5.91,3.76,341.4,1.006,7.19,New_York
2015-03-28,1.07,2.62,-1.19,78.08,0.83,6.37,332.7,1.0112,16.89,New_York
2015-03-29,1.03,4.53,-2.32,64.42,0.03,4.52,311.0,1.0217,24.02,New_York
2015-03-30,4.51,8.06,1.1,81.09,0.67,4.81,236.3,1.0112999999999999,12.32,New_York
2015-03-31,3.04,5.35,1.35,86.14,4.2,3.59,320.1,1.0090000000000001,9.3,New_York
2015-04-01,3.55,7.05,0.15,73.29,0.01,3.79,330.0,1.0169,22.64,New_York
2015-04-02,6.38,9.85,2.51,82.55,0.0,4.8,206.4,1.0197,21.88,New_York
2015-04-03,9.27,11.81,7.28,97.4,4.39,4.39,212.6,1.008,5.91,New_York
2015-04-04,7.23,11.11,2.73,75.16,1.0,6.28,297.6,1.0098,23.38,New_York
2015-04-05,6.76,11.42,2.36,75.67,0.01,4.67,238.9,1.0211,18.65,New_York
2015-04-06,7.69,11.46,4.15,90.18,0.21,3.21,178.1,1.0231999999999999,22.54,New_York
2015-04-07,8.16,11.79,5.11,93.53,2.42,3.59,84.5,1.0221,8.44,New_York
2015-04-08,4.9,6.01,3.8,88.92,2.02,6.66,65.5,1.0243,5.65,New_York
2015-04-09,4.03,4.86,3.04,91.82,2.06,5.05,54.6,1.0232999999999999,7.7,New_York
2015-04-10,7.91,11.38,4.49,97.15,8.28,3.46,197.8,1.0119,6.69,New_York
2015-04-11,8.04,10.59,4.55,78.85,0.0,3.56,307.6,1.0151999999999999,24.96,New_York
2015-04-12,7.4,11.61,3.13,78.05,0.0,2.41,239.2,1.0254,25.43,New_York
2015-04-13,8.41,11.92,4.81,91.07,0.01,4.11,193.0,1.0247,21.89,New_York
2015-04-14,11.18,13.0,9.11,80.77,1.29,2.78,255.3,1.0194,6.88,New_York
2015-04-15,10.48,13.97,6.49,70.8,0.0,3.48,352.2,1.0212,23.17,New_York
2015-04-16,8.87,10.75,6.39,80.44,0.0,3.63,129.0,1.0282,22.54,New_York
2015-04-17,12.17,14.89,9.42,92.24,3.15,3.63,219.5,1.016,11.19,New_York
2015-04-18,12.99,16.64,8.87,80.67,0.0,2.45,299.9,1.0139,24.26,New_York
2015-04-19,8.9,10.63,7.28,82.52,0.0,3.84,93.8,1.0217,21.88,New_York
2015-04-20,10.51,13.11,7.4,95.83,41.75,6.33,136.1,1.0070999999999999,7.44,New_York
2015-04-21,11.51,13.37,9.03,80.32,2.51,3.5,254.3,1.0034999999999998,24.08,New_York
2015-04-22,10.02,12.92,7.4,83.6,1.92,4.78,212.2,1.0048000000000001,16.35,New_York
2015-04-23,6.39,8.95,3.77,71.93,0.1,5.76,282.9,1.0070999999999999,16.55,New_York
2015-04-24,4.99,8.27,2.53,67.09,0.01,5.98,316.0,1.0110999999999999,22.21,New_York
2015-04-25,6.79,11.02,2.0,70.65,0.0,3.24,289.7,1.0090000000000001,24.47,New_York
2015-04-26,8.91,12.32,5.03,76.27,0.01,2.57,14.8,1.0042,20.19,New_York
2015-04-27,9.19,12.21,5.5,77.52,0.0,4.06,315.2,1.0044,16.6,New_York
2015-04-28,11.2,15.33,7.75,75.67,0.0,3.44,341.1,1.0068000000000001,21.59,New_York
2015-04-29,13.27,17.86,9.55,74.8,0.01,2.49,291.1,1.0046,25.66,New_York
2015-04-30,9.62,11.9,7.82,86.79,0.03,4.55,90.4,1.0084,19.84,New_York
2015-05-01,8.69,10.3,7.26,85.23,0.0,2.87,90.7,1.0139,18.26,New_York
2015-05-02,9.85,12.96,7.65,82.11,0.0,2.6,142.6,1.015,24.22,New_York
2015-05-03,11.72,16.39,7.96,84.89,0.01,2.95,203.8,1.0183,25.91,New_York
2015-05-04,14.0,17.6,10.01,85.2,0.01,4.04,211.6,1.0212999999999999,25.45,New_York
2015-05-05,16.16,20.93,12.94,85.74,0.06,2.47,226.2,1.0211,18.1,New_York
2015-05-06,13.99,15.28,12.02,81.24,0.27,2.15,53.4,1.0228,12.07,New_York
2015-05-07,13.96,17.05,11.37,77.79,0.0,1.72,175.9,1.0215,27.27,New_York
2015-05-08,14.39,18.34,11.09,89.76,0.03,2.75,198.5,1.0205,26.73,New_York
2015-05-09,14.26,16.07,12.5,96.19,0.59,2.83,130.1,1.0237,12.47,New_York
2015-05-10,16.55,19.4,13.03,93.89,0.12,3.31,205.8,1.0215,18.93,New_York
2015-05-11,17.35,19.8,15.31,93.94,0.87,3.31,188.5,1.0178,19.51,New_York
2015-05-12,18.43,21.25,15.42,85.45,0.63,3.29,251.3,1.0098,20.72,New_York
2015-05-13,14.3,17.11,10.81,71.83,0.01,4.48,315.3,1.0179,21.03,New_York
2015-05-14,13.37,17.08,9.65,70.05,0.0,3.5,322.3,1.0264,30.1,New_York
2015-05-15,13.75,17.04,10.48,82.23,0.63,3.76,212.7,1.0244,22.79,New_York
2015-05-16,15.93,17.78,13.51,93.18,1.69,3.39,203.6,1.0201,16.53,New_York
2015-05-17,19.14,21.95,16.39,88.37,5.57,1.68,240.0,1.0187,19.5,New_York
2015-05-18,15.69,17.36,13.64,93.54,0.8,3.56,107.5,1.0192,9.19,New_York
2015-05-19,16.69,19.77,13.74,93.39,3.25,2.34,199.1,1.0114,18.98,New_York
2015-05-20,14.28,16.4,11.56,70.06,0.0,4.55,323.9,1.0118,23.64,New_York
2015-05-21,12.6,14.85,11.16,69.23,0.79,2.51,212.9,1.0137,10.73,New_York
2015-05-22,15.11,18.68,11.44,73.86,0.11,3.54,295.3,1.0134999999999998,25.61,New_York
2015-05-23,12.49,16.13,8.6,61.91,0.0,4.21,293.2,1.0272,31.59,New_York
2015-05-24,15.06,18.79,10.47,81.91,0.0,4.65,217.7,1.0258,27.83,New_York
2015-05-25,16.97,20.25,13.68,86.78,0.0,4.17,205.3,1.0231999999999999,26.94,New_York
2015-05-26,17.67,20.41,15.23,88.35,0.05,4.95,204.4,1.0219,26.4,New_York
2015-05-27,18.18,20.63,16.46,92.63,1.57,4.86,196.6,1.0205,18.05,New_York
2015-05-28,18.95,20.81,16.85,89.45,0.78,3.2,209.7,1.0205,19.63,New_York
2015-05-29,18.0,20.52,15.51,82.81,0.12,2.22,106.3,1.0237,28.35,New_York
2015-05-30,19.09,21.69,16.51,90.87,0.41,4.4,197.6,1.0203,23.05,New_York
2015-05-31,19.6,22.35,17.85,91.19,3.43,3.89,194.4,1.0170000000000001,19.22,New_York
2015-06-01,16.38,18.18,12.5,95.45,27.58,4.17,94.9,1.0176,6.97,New_York
2015-06-02,12.69,14.07,11.15,91.24,27.72,4.86,36.9,1.0187,6.35,New_York
2015-06-03,13.72,16.19,11.88,84.35,2.54,3.88,80.2,1.0217,21.19,New_York
2015-06-04,13.41,14.57,12.76,84.88,1.95,4.4,81.3,1.0231000000000001,15.59,New_York
2015-06-05,14.33,15.63,12.73,90.17,3.64,2.93,76.7,1.0167,14.06,New_York
2015-06-06,16.33,18.73,14.26,87.75,22.35,2.12,7.7,1.0128,18.92,New_York
2015-06-07,15.57,18.19,12.11,86.85,0.03,2.86,166.8,1.0198,28.46,New_York
2015-06-08,17.74,19.9,14.84,87.53,0.14,6.19,190.9,1.0126,22.78,New_York
2015-06-09,19.48,21.94,17.28,86.98,3.94,4.24,216.1,1.0053,20.9,New_York
2015-06-10,19.33,21.43,16.69,82.11,0.0,2.74,218.9,1.0106,27.95,New_York
2015-06-11,20.76,23.44,17.93,87.39,0.42,4.01,221.7,1.0112,22.84,New_York
2015-06-12,21.52,23.24,20.12,88.97,1.05,2.81,195.2,1.012,22.47,New_York
2015-06-13,21.65,25.25,18.53,79.57,0.24,2.75,278.0,1.0123,25.32,New_York
2015-06-14,20.64,23.41,18.15,85.26,3.06,2.09,192.6,1.0163,24.0,New_York
2015-06-15,21.12,24.1,18.39,92.25,21.91,3.07,165.7,1.0129000000000001,16.28,New_York
2015-06-16,20.5,23.91,17.29,90.96,3.98,2.71,287.0,1.0112,13.72,New_York
2015-06-17,19.79,21.88,17.93,81.52,0.04,3.15,95.1,1.0179,23.44,New_York
2015-06-18,18.69,19.44,17.93,85.25,1.23,3.56,158.0,1.0162,5.91,New_York
2015-06-19,22.26,25.65,19.02,85.47,2.77,1.85,267.8,1.0121,20.18,New_York
2015-06-20,20.46,21.55,18.77,93.06,2.99,4.06,113.1,1.015,8.32,New_York
2015-06-21,23.02,25.96,21.0,88.65,11.12,3.69,217.1,1.006,22.72,New_York
2015-06-22,23.44,26.33,20.71,77.77,0.0,2.62,279.7,1.0126,28.79,New_York
2015-06-23,23.42,25.08,21.27,91.21,2.01,4.92,214.6,1.0099,18.87,New_York
2015-06-24,22.34,25.22,19.01,75.36,0.01,2.54,324.1,1.0139,29.77,New_York
2015-06-25,21.73,24.32,18.42,76.68,0.2,2.84,234.7,1.0154,20.52,New_York
2015-06-26,21.56,23.26,19.55,80.93,0.55,1.89,114.2,1.0137,20.54,New_York
2015-06-27,19.8,20.48,19.14,83.17,21.82,6.02,108.6,1.0155,7.74,New_York
2015-06-28,21.52,23.54,19.71,88.07,7.25,4.16,193.7,1.0037,13.38,New_York
2015-06-29,20.22,22.74,16.88,78.68,0.02,3.88,252.9,1.0108,21.99,New_York
2015-06-30,21.18,23.08,18.43,87.88,0.81,3.81,172.8,1.0127,19.76,New_York
2015-07-01,22.36,24.41,20.94,87.11,22.21,3.35,223.3,1.0085,22.29,New_York
2015-07-02,21.35,23.54,19.4,83.34,0.44,1.51,98.1,1.0109000000000001,13.56,New_York
2015-07-03,21.36,24.4,18.3,73.96,0.0,2.46,16.7,1.0131000000000001,25.35,New_York
2015-07-04,21.31,22.61,19.9,79.54,0.3,2.38,92.2,1.0131999999999999,13.65,New_York
2015-07-05,22.03,24.77,19.03,82.41,0.03,2.45,221.9,1.018,23.42,New_York
2015-07-06,22.34,23.91,20.44,89.29,0.38,2.75,169.0,1.0191,18.06,New_York
2015-07-07,24.19,25.97,22.23,90.83,3.14,3.92,193.7,1.0148000000000001,21.32,New_York
2015-07-08,24.28,26.16,22.7,90.46,5.68,2.95,227.1,1.0126,14.18,New_York
2015-07-09,22.69,24.76,21.09,88.0,5.91,3.3,93.2,1.012,15.69,New_York
2015-07-10,23.9,26.14,21.52,77.22,0.59,3.45,321.4,1.0116,28.06,New_York
2015-07-11,23.63,26.75,20.28,73.59,0.01,2.27,1.3,1.0165,27.85,New_York
2015-07-12,23.86,26.77,20.36,77.31,0.01,2.48,219.2,1.0148000000000001,23.02,New_York
2015-07-13,23.78,25.85,22.14,79.58,0.03,3.02,179.3,1.0107,22.3,New_York
2015-07-14,23.76,24.99,22.54,90.4,7.8,3.39,168.4,1.0031,14.73,New_York
2015-07-15,23.6,24.87,20.98,90.11,8.76,2.05,7.4,1.0037,7.87,New_York
2015-07-16,21.03,23.6,18.43,67.57,0.03,3.88,43.9,1.015,29.34,New_York
2015-07-17,21.59,23.8,18.37,75.61,0.03,3.58,195.1,1.0171,23.67,New_York
2015-07-18,23.52,25.02,21.64,88.4,2.23,4.4,200.4,1.0126,17.78,New_York
2015-07-19,25.65,28.25,23.04,85.72,1.01,3.08,220.7,1.0085,25.92,New_York
2015-07-20,26.83,29.37,24.27,78.24,0.85,2.68,239.4,1.0041,25.6,New_York
2015-07-21,26.22,28.52,23.69,75.73,0.86,2.2,261.0,1.0021,14.67,New_York
2015-07-22,23.98,26.94,20.56,61.34,0.0,4.25,316.0,1.0066,27.16,New_York
2015-07-23,23.6,26.44,20.68,60.13,0.0,2.78,285.9,1.0112999999999999,27.84,New_York
2015-07-24,23.74,26.32,20.86,61.78,0.0,2.11,274.0,1.0123,27.5,New_York
2015-07-25,23.62,26.27,20.28,72.16,0.07,2.62,145.4,1.0139,26.76,New_York
2015-07-26,24.37,26.72,21.5,78.64,0.79,4.56,203.7,1.0141,23.47,New_York
2015-07-27,24.31,25.73,23.13,86.37,3.74,3.62,198.8,1.0146,20.45,New_York
2015-07-28,25.97,29.1,22.64,76.84,1.57,2.2,227.5,1.0137,25.37,New_York
2015-07-29,26.52,29.45,23.49,74.67,0.08,3.01,228.4,1.0128,23.13,New_York
2015-07-30,25.57,27.69,24.35,89.16,16.79,4.75,215.4,1.0101,11.87,New_York
2015-07-31,25.51,28.78,21.6,71.89,0.79,2.27,283.0,1.0090000000000001,27.67,New_York
2015-08-01,25.54,28.47,22.53,67.61,1.9,3.83,247.8,1.008,23.84,New_York
2015-08-02,24.77,27.88,20.65,66.76,0.07,2.96,226.1,1.0109000000000001,26.54,New_York
2015-08-03,25.36,27.88,22.73,78.87,1.34,4.89,209.0,1.0088,25.49,New_York
2015-08-04,25.77,28.8,23.44,75.5,3.0,3.69,231.2,1.0094,25.39,New_York
2015-08-05,25.03,28.26,22.27,63.06,0.04,2.66,291.7,1.0109000000000001,24.31,New_York
2015-08-06,23.22,26.0,19.92,59.76,0.01,2.34,262.7,1.0129000000000001,22.24,New_York
2015-08-07,23.6,25.72,21.62,62.88,0.08,3.69,79.7,1.0112,23.76,New_York
2015-08-08,23.03,25.61,20.2,66.87,0.0,3.41,69.2,1.0131000000000001,20.16,New_York
2015-08-09,23.22,26.51,20.5,66.79,0.11,3.41,65.5,1.0144,21.83,New_York
2015-08-10,23.12,24.92,21.05,73.08,0.2,3.44,154.7,1.0153,15.29,New_York
2015-08-11,23.71,24.93,22.42,87.74,43.2,5.35,198.3,1.0081,8.56,New_York
2015-08-12,24.1,26.97,21.08,71.26,0.37,3.23,308.2,1.0094,25.04,New_York
2015-08-13,23.32,26.34,20.03,65.38,0.01,2.56,293.2,1.0156,26.08,New_York
2015-08-14,23.84,27.2,20.27,65.34,0.0,2.72,217.8,1.0191,25.73,New_York
2015-08-15,24.96,28.41,21.2,72.93,0.09,3.32,224.9,1.0181,24.76,New_York
2015-08-16,25.32,28.88,21.8,75.49,0.47,3.27,235.6,1.0176,22.63,New_York
2015-08-17,25.74,29.12,22.37,73.04,0.17,3.55,232.5,1.0163,21.56,New_York
2015-08-18,25.24,28.08,23.03,82.12,0.38,3.7,204.2,1.0153,22.62,New_York
2015-08-19,25.11,26.88,23.58,88.23,1.45,3.52,163.1,1.0156,16.99,New_York
2015-08-20,25.32,27.14,23.69,87.31,3.41,4.18,138.1,1.0147,16.44,New_York
2015-08-21,25.24,27.14,23.24,81.14,8.06,1.78,178.7,1.0143,24.04,New_York
2015-08-22,23.96,27.0,20.76,61.3,0.35,3.22,5.2,1.0162,24.85,New_York
2015-08-23,23.26,25.83,20.39,82.98,2.32,2.48,64.7,1.0133,18.54,New_York
2015-08-24,24.65,26.99,22.27,78.11,0.7,2.11,193.3,1.0106,20.3,New_York
2015-08-25,25.38,27.63,22.6,77.82,1.88,3.95,211.7,1.0095,21.79,New_York
2015-08-26,23.43,26.81,19.69,61.13,0.0,3.55,295.0,1.0128,22.0,New_York
2015-08-27,22.76,25.81,19.34,63.02,0.0,2.74,315.8,1.016,18.6,New_York
2015-08-28,22.44,25.45,19.12,63.03,0.0,2.24,303.6,1.0195999999999998,22.58,New_York
2015-08-29,23.73,26.76,20.35,65.73,0.01,2.88,216.0,1.0199,19.92,New_York
2015-08-30,24.75,27.97,20.89,75.21,0.03,3.96,224.7,1.0168000000000001,18.75,New_York
2015-08-31,25.71,28.57,23.14,75.31,1.34,3.73,244.4,1.0145,15.44,New_York
2015-09-01,25.16,28.12,23.1,74.81,0.0,2.63,168.8,1.0153,19.78,New_York
2015-09-02,25.07,27.89,22.85,81.46,0.2,2.86,200.4,1.0134999999999998,18.67,New_York
2015-09-03,25.8,29.36,22.73,75.04,0.38,1.76,275.4,1.0097,19.06,New_York
2015-09-04,24.27,25.55,21.84,80.58,1.55,4.39,75.6,1.0161,14.76,New_York
2015-09-05,21.89,24.42,20.07,68.27,0.0,3.87,80.4,1.0222,22.23,New_York
2015-09-06,22.47,25.23,19.19,68.09,0.0,2.44,135.9,1.0208,22.36,New_York
2015-09-07,24.33,28.3,20.2,74.96,0.07,4.15,223.5,1.0171,21.86,New_York
2015-09-08,25.49,29.39,21.49,76.21,0.01,4.25,221.1,1.0143,21.05,New_York
2015-09-09,25.65,28.46,23.23,86.52,5.45,3.79,204.0,1.0110999999999999,16.89,New_York
2015-09-10,23.94,24.68,22.8,94.56,24.43,2.68,76.3,1.0072,5.59,New_York
2015-09-11,22.91,26.04,19.76,78.15,1.95,3.51,344.2,1.0057,14.21,New_York
2015-09-12,22.81,24.59,20.93,85.49,9.39,4.08,155.7,1.0065,7.49,New_York
2015-09-13,21.26,23.52,17.81,78.32,2.11,4.28,259.3,1.0054,14.97,New_York
2015-09-14,19.72,24.0,15.78,64.53,0.0,5.35,286.1,1.0158,22.13,New_York
2015-09-15,21.61,25.6,17.43,63.66,0.0,2.86,281.7,1.024,21.97,New_York
2015-09-16,22.62,26.79,18.81,69.58,0.0,2.32,264.7,1.0237,21.3,New_York
2015-09-17,22.97,26.96,19.44,66.74,0.0,2.64,227.3,1.0190000000000001,21.04,New_York
2015-09-18,22.2,25.44,18.84,77.93,0.01,2.72,197.5,1.0151999999999999,20.64,New_York
2015-09-19,22.42,24.77,19.78,82.9,0.09,3.12,191.8,1.0124,17.4,New_York
2015-09-20,21.86,24.63,18.12,69.17,0.34,4.77,355.7,1.0136,16.75,New_York
2015-09-21,18.52,20.82,16.05,67.02,0.0,5.33,56.4,1.0204,16.06,New_York
2015-09-22,19.24,21.55,17.83,73.45,0.09,4.95,60.7,1.0224,10.64,New_York
2015-09-23,19.56,23.05,16.54,64.81,0.0,3.1,52.0,1.0222,20.5,New_York
2015-09-24,20.11,23.96,16.18,72.0,0.0,3.4,62.8,1.0238,19.39,New_York
2015-09-25,19.56,21.58,18.03,71.45,0.0,4.93,76.0,1.026,15.78,New_York
2015-09-26,18.31,19.9,16.75,70.85,0.0,5.64,74.1,1.0285,14.05,New_York
2015-09-27,18.05,20.44,15.23,79.6,0.0,4.24,77.1,1.0276,12.01,New_York
2015-09-28,20.48,23.15,17.98,90.05,0.22,2.25,119.7,1.0215,10.84,New_York
2015-09-29,21.66,23.95,20.02,92.96,3.02,2.99,147.7,1.0155,9.52,New_York
2015-09-30,20.85,22.84,16.68,90.3,31.07,5.99,118.0,1.0072,6.96,New_York
2015-10-01,15.25,16.66,14.0,83.35,25.98,7.36,30.9,1.0162,6.42,New_York
2015-10-02,12.66,14.35,11.76,88.59,50.76,9.3,37.5,1.0199,3.95,New_York
2015-10-03,13.31,14.61,12.06,85.98,4.45,9.41,50.7,1.0231000000000001,4.42,New_York
2015-10-04,14.57,16.61,13.08,74.2,0.05,7.81,55.6,1.0231999999999999,12.4,New_York
2015-10-05,14.76,17.57,12.08,77.74,0.08,4.88,35.7,1.0192,14.85,New_York
2015-10-06,16.54,20.28,12.13,70.85,0.0,2.0,350.5,1.0147,17.19,New_York
2015-10-07,17.25,20.23,14.55,77.82,0.0,2.48,337.3,1.0142,14.58,New_York
2015-10-08,16.5,18.66,14.04,82.3,0.17,2.84,88.0,1.0181,13.43,New_York
