date,temperature_c,temperature_max_c,temperature_min_c,humidity_percent,precipitation_mm,wind_speed_ms,wind_direction_deg,pressure_hpa,solar_irradiance,city
2015-02-01,13.92,23.32,5.88,24.9,0.0,2.0,194.6,1.0012,17.11,Cairo
2015-02-02,14.72,24.57,8.36,19.05,0.0,2.23,212.7,0.9974,16.83,Cairo
2015-02-03,13.29,22.29,6.4,43.16,0.0,1.79,259.8,1.0005,14.72,Cairo
2015-02-04,13.37,20.82,7.41,63.36,0.0,1.98,49.3,1.0046,16.6,Cairo
2015-02-05,14.29,22.45,8.26,59.1,0.0,2.82,75.5,1.0017,13.69,Cairo
2015-02-06,19.28,29.68,13.92,19.92,0.0,2.02,194.6,0.9972,16.26,Cairo
2015-02-07,16.74,24.98,10.56,43.16,0.0,2.46,303.2,0.9965,15.24,Cairo
2015-02-08,13.25,20.14,7.7,64.77,0.0,1.96,313.1,0.9976,16.69,Cairo
2015-02-09,12.17,20.29,5.8,42.92,0.0,2.74,242.2,0.9939,16.72,Cairo
2015-02-10,11.56,17.7,6.1,36.82,0.0,6.19,232.1,0.9915,12.53,Cairo
2015-02-11,8.9,11.84,5.69,48.49,0.69,6.53,246.0,0.9965,8.55,Cairo
2015-02-12,8.24,14.88,2.48,49.17,0.01,3.71,251.8,1.0023,15.06,Cairo
2015-02-13,9.43,16.48,3.04,59.29,0.08,2.93,264.2,1.0024,14.61,Cairo
2015-02-14,11.48,17.82,3.98,45.51,0.0,1.42,240.1,1.0002,16.08,Cairo
2015-02-15,11.69,17.75,7.03,48.42,0.48,1.27,354.6,0.9991,3.98,Cairo
2015-02-16,11.74,18.87,6.19,65.75,0.01,1.32,12.7,1.001,15.89,Cairo
2015-02-17,11.87,19.54,5.87,65.68,0.0,1.86,10.2,1.0019,15.48,Cairo
2015-02-18,11.29,18.07,5.71,71.61,0.31,2.75,345.1,1.0034,12.74,Cairo
2015-02-19,7.62,11.69,4.39,68.01,1.99,3.53,298.0,1.0022,4.53,Cairo
2015-02-20,9.77,15.51,4.24,64.86,0.8,5.18,288.7,0.9990000000000001,15.09,Cairo
2015-02-21,11.78,16.99,8.31,70.43,1.48,3.84,298.2,1.0005,10.53,Cairo
2015-02-22,12.77,19.23,6.46,58.81,0.0,1.14,102.4,1.0034,15.87,Cairo
2015-02-23,14.28,19.28,10.93,45.34,0.0,1.41,144.9,0.9997,6.92,Cairo
2015-02-24,13.24,17.73,9.68,56.66,0.65,1.91,268.2,0.9951000000000001,9.57,Cairo
2015-02-25,13.65,21.93,6.58,60.08,0.0,1.8,281.6,1.0,16.24,Cairo
2015-02-26,16.5,26.73,8.65,54.48,0.0,2.61,78.9,1.0003,18.46,Cairo
2015-02-27,18.75,28.65,12.1,35.84,0.0,2.75,214.8,0.9973000000000001,18.98,Cairo
2015-02-28,14.42,22.27,8.58,57.47,0.0,2.13,324.5,1.0031,17.97,Cairo
2015-03-01,14.01,22.19,7.31,61.06,0.0,2.39,8.5,1.0031,20.68,Cairo
2015-03-02,14.64,22.74,7.34,56.15,0.0,2.29,26.6,1.0034999999999998,20.71,Cairo
2015-03-03,16.33,24.43,10.06,45.18,0.0,2.36,324.6,1.0046,19.39,Cairo
2015-03-04,15.33,23.07,10.05,67.52,0.0,2.84,346.0,1.0047,17.8,Cairo
2015-03-05,15.15,23.23,9.25,65.53,0.0,3.06,31.0,1.0033,19.3,Cairo
2015-03-06,17.59,28.82,9.23,54.85,0.0,2.26,55.1,1.0007,21.67,Cairo
2015-03-07,18.41,28.58,10.43,39.22,0.01,2.05,217.6,0.9979,20.26,Cairo
2015-03-08,21.07,30.44,12.28,32.08,0.02,1.83,247.2,0.9991,20.11,Cairo
2015-03-09,20.44,29.04,14.46,51.56,0.13,1.73,332.4,1.0015,15.1,Cairo
2015-03-10,17.94,22.84,14.13,67.48,0.68,2.54,20.2,1.0031999999999999,13.23,Cairo
2015-03-11,17.35,25.67,11.72,72.14,0.57,4.76,18.5,0.9984999999999999,11.41,Cairo
2015-03-12,15.03,22.73,8.76,56.14,0.19,2.79,301.0,1.0005,21.98,Cairo
2015-03-13,15.39,22.88,8.45,56.25,0.0,1.42,4.5,1.0025,20.75,Cairo
2015-03-14,16.66,25.04,9.18,53.29,0.0,2.48,344.2,1.0025,22.02,Cairo
2015-03-15,15.62,23.5,9.69,61.17,0.0,3.28,7.9,1.0051999999999999,20.88,Cairo
2015-03-16,14.5,22.16,8.59,58.21,0.0,3.38,17.4,1.0041,18.75,Cairo
2015-03-17,15.35,24.28,8.06,54.78,0.0,3.08,21.3,1.0015,22.67,Cairo
2015-03-18,15.39,24.09,7.81,56.68,0.0,2.86,10.2,1.0007,22.22,Cairo
2015-03-19,15.16,23.5,8.19,62.9,0.0,2.67,341.0,1.001,20.29,Cairo
2015-03-20,14.97,22.41,7.72,57.68,0.0,2.23,337.4,1.0015,22.33,Cairo
2015-03-21,15.55,23.03,9.29,51.33,0.0,3.17,330.8,1.0023,21.89,Cairo
2015-03-22,14.11,22.89,6.06,49.98,0.0,2.25,11.2,1.0047,24.64,Cairo
2015-03-23,15.96,24.32,9.04,41.48,0.0,2.77,62.9,1.0016,17.01,Cairo
2015-03-24,20.17,29.91,12.95,39.78,0.0,3.74,60.4,0.9984999999999999,22.87,Cairo
2015-03-25,20.22,28.93,12.53,50.13,0.0,4.03,62.1,0.9991,19.69,Cairo
2015-03-26,21.31,28.37,14.78,40.41,0.0,3.62,70.1,0.9995,20.03,Cairo
2015-03-27,28.43,38.08,19.53,21.4,0.0,2.36,141.9,0.9923000000000001,15.17,Cairo
2015-03-28,21.6,25.87,15.91,50.78,0.19,2.46,286.9,0.9933,11.74,Cairo
2015-03-29,19.06,26.56,12.11,46.98,0.0,3.1,276.8,0.9948,22.24,Cairo
2015-03-30,18.25,25.67,11.67,46.19,0.0,3.03,294.9,0.9991,21.57,Cairo
2015-03-31,18.91,26.14,12.47,48.64,0.0,3.92,252.6,0.998,23.12,Cairo
2015-04-01,17.85,25.09,12.23,56.54,0.0,2.98,307.3,0.9994,20.37,Cairo
2015-04-02,19.67,26.87,11.69,47.03,0.0,2.39,249.4,0.9984999999999999,22.85,Cairo
2015-04-03,19.7,27.12,13.61,56.32,0.0,3.01,301.4,0.9958,23.88,Cairo
2015-04-04,17.89,25.63,11.25,53.13,0.0,2.49,351.6,0.9982,22.71,Cairo
2015-04-05,18.53,27.2,10.17,52.28,0.0,2.47,39.5,0.9993000000000001,26.33,Cairo
2015-04-06,20.29,29.88,12.02,44.4,0.01,3.19,61.4,0.9990000000000001,26.46,Cairo
2015-04-07,25.26,36.18,15.37,23.05,0.0,2.52,260.9,0.9965,24.77,Cairo
2015-04-08,27.64,38.92,17.36,25.86,0.0,4.85,205.7,0.9913,22.78,Cairo
2015-04-09,17.96,22.98,12.05,49.06,0.0,4.93,300.5,0.9961,23.67,Cairo
2015-04-10,13.81,19.53,8.92,54.65,0.67,4.7,281.4,0.9993000000000001,19.29,Cairo
2015-04-11,12.28,16.25,9.79,63.55,12.7,5.3,280.9,1.0011,15.8,Cairo
2015-04-12,14.06,20.94,7.23,62.04,0.37,4.23,297.8,1.0058,21.63,Cairo
2015-04-13,15.29,24.15,6.99,58.5,0.08,2.78,304.4,1.0066,26.97,Cairo
2015-04-14,15.61,23.72,7.99,55.32,0.0,2.09,18.2,1.0022,25.23,Cairo
2015-04-15,15.13,22.35,8.11,60.41,0.14,2.7,345.6,1.0004,22.55,Cairo
2015-04-16,16.84,24.94,8.7,58.5,0.01,2.74,321.9,1.0053,24.86,Cairo
2015-04-17,17.3,25.44,9.44,54.53,0.0,2.68,6.2,1.0088,23.86,Cairo
2015-04-18,18.46,27.54,9.41,51.35,0.0,2.81,40.5,1.0061,27.55,Cairo
2015-04-19,20.66,31.01,10.6,38.32,0.0,2.3,45.8,1.0014,27.11,Cairo
2015-04-20,25.43,35.37,17.0,25.66,0.0,2.28,270.8,0.9975,22.94,Cairo
2015-04-21,21.21,29.97,13.24,52.8,0.0,2.72,319.7,0.9976999999999999,26.03,Cairo
2015-04-22,19.33,27.8,12.64,58.15,0.0,3.44,323.6,0.9984999999999999,23.49,Cairo
2015-04-23,16.42,23.96,9.92,50.36,0.0,4.53,321.9,1.0033,27.04,Cairo
2015-04-24,16.22,24.09,8.65,45.18,0.0,3.02,11.0,1.0064,28.65,Cairo
2015-04-25,17.76,27.26,9.39,44.76,0.0,3.98,52.6,1.0038,28.65,Cairo
2015-04-26,20.62,31.6,10.11,45.84,0.0,2.77,61.6,0.9984999999999999,27.12,Cairo
2015-04-27,26.24,36.85,17.49,24.82,0.0,3.44,226.7,0.995,25.05,Cairo
2015-04-28,24.5,35.77,14.48,45.31,0.0,1.44,300.6,0.9972,27.08,Cairo
2015-04-29,26.86,38.45,17.75,31.46,0.0,3.19,343.4,0.9979,26.59,Cairo
2015-04-30,21.87,31.59,13.95,47.52,0.0,3.45,349.9,1.0003,28.6,Cairo
2015-05-01,21.11,31.24,12.33,47.82,0.0,3.04,353.6,1.001,27.91,Cairo
2015-05-02,20.87,29.85,12.03,51.43,0.0,2.7,3.8,1.0002,28.9,Cairo
2015-05-03,20.99,30.28,12.43,49.4,0.0,3.17,4.3,0.9981,28.3,Cairo
2015-05-04,21.43,30.15,13.11,46.35,0.0,2.78,5.3,0.9968,27.22,Cairo
2015-05-05,22.03,31.09,13.15,49.07,0.0,3.29,38.7,0.9952,27.56,Cairo
2015-05-06,22.77,31.68,13.87,46.88,0.0,3.28,24.9,0.9937,28.63,Cairo
2015-05-07,23.71,33.39,13.79,40.33,0.0,2.35,34.4,0.9943000000000001,29.26,Cairo
2015-05-08,25.35,34.2,15.84,35.1,0.0,1.7,334.6,0.9953,28.57,Cairo
2015-05-09,26.38,35.15,19.21,33.39,0.0,3.59,283.2,0.9921,27.01,Cairo
2015-05-10,24.15,32.57,16.82,48.66,0.0,2.73,317.5,0.9932,27.13,Cairo
2015-05-11,25.89,34.27,18.1,40.01,0.0,2.87,50.5,0.9921,23.85,Cairo
2015-05-12,24.39,31.46,16.87,42.37,0.03,2.83,273.8,0.9963,26.85,Cairo
2015-05-13,22.49,29.24,16.34,41.53,0.0,3.82,267.9,0.997,22.73,Cairo
2015-05-14,21.38,28.53,13.68,52.12,0.03,2.67,323.7,1.0003,23.78,Cairo
2015-05-15,23.25,31.27,15.48,39.52,0.0,2.17,0.4,1.0038,28.94,Cairo
2015-05-16,23.7,33.11,14.96,42.24,0.0,3.93,49.4,1.0033,30.56,Cairo
2015-05-17,25.07,35.25,14.38,46.08,0.0,4.23,47.7,0.9983,28.32,Cairo
2015-05-18,26.76,37.48,17.56,45.68,0.0,3.12,0.5,0.9945999999999999,27.18,Cairo
2015-05-19,28.06,38.66,17.69,31.77,0.0,2.45,306.2,0.9934999999999999,28.87,Cairo
2015-05-20,28.16,37.46,20.36,25.66,0.0,3.04,332.9,0.9958,29.51,Cairo
2015-05-21,24.06,31.89,17.04,50.63,0.0,3.32,336.6,0.9987999999999999,28.41,Cairo
2015-05-22,24.67,33.57,16.1,44.25,0.0,2.76,347.7,0.9981,26.4,Cairo
2015-05-23,27.77,37.07,18.69,29.19,0.0,2.4,359.4,0.9971,27.25,Cairo
2015-05-24,31.53,40.68,22.52,21.12,0.0,1.95,356.3,0.9962000000000001,26.17,Cairo
2015-05-25,31.64,40.5,24.63,23.75,0.0,2.62,291.1,0.9954999999999999,27.74,Cairo
2015-05-26,29.79,38.68,20.47,34.13,0.01,3.44,39.6,0.9958,27.12,Cairo
2015-05-27,34.46,44.47,25.5,17.49,0.0,4.89,198.0,0.9917,22.7,Cairo
2015-05-28,27.14,33.98,19.54,39.3,0.0,4.09,321.7,0.9941,25.28,Cairo
2015-05-29,23.48,30.64,16.52,48.59,0.0,3.72,303.2,0.996,26.82,Cairo
2015-05-30,23.54,30.41,16.67,47.35,0.0,3.26,314.6,0.9979,27.47,Cairo
2015-05-31,23.63,31.29,16.2,44.72,0.0,2.99,16.6,0.9982,29.95,Cairo
2015-06-01,23.81,31.97,15.52,45.53,0.0,3.02,359.4,0.9961,29.89,Cairo
2015-06-02,25.06,33.77,16.57,45.87,0.0,2.65,358.8,0.9974,28.3,Cairo
2015-06-03,25.78,34.65,18.17,41.09,0.0,3.29,351.0,0.9990000000000001,28.66,Cairo
2015-06-04,24.81,32.2,17.06,41.91,0.0,3.0,334.1,0.9983,29.23,Cairo
2015-06-05,25.36,32.95,17.51,44.59,0.0,2.45,341.6,0.9965999999999999,27.76,Cairo
2015-06-06,25.97,33.59,18.38,45.48,0.0,2.74,355.3,0.9981,20.65,Cairo
2015-06-07,27.83,35.05,20.94,38.19,0.0,3.68,53.4,0.9984999999999999,22.61,Cairo
2015-06-08,31.09,41.38,21.53,36.18,0.0,4.14,274.1,0.9940000000000001,26.25,Cairo
2015-06-09,27.62,35.46,20.16,46.84,0.0,3.71,339.7,0.9976,28.84,Cairo
2015-06-10,26.76,34.32,19.57,43.83,0.0,3.65,352.0,0.9984999999999999,28.52,Cairo
2015-06-11,26.04,33.31,18.51,45.53,0.0,2.96,344.2,0.9973000000000001,29.0,Cairo
2015-06-12,26.01,33.82,18.32,47.09,0.0,3.16,4.7,0.9974,29.62,Cairo
2015-06-13,26.23,34.06,18.2,48.31,0.0,3.42,350.5,0.997,28.35,Cairo
2015-06-14,26.44,34.75,18.51,49.69,0.0,3.54,346.3,0.9958,26.74,Cairo
2015-06-15,27.13,36.03,18.06,45.59,0.0,3.05,345.6,0.9944,28.33,Cairo
2015-06-16,28.18,37.69,18.62,43.89,0.0,3.46,344.5,0.9928,29.43,Cairo
2015-06-17,29.02,38.62,19.38,44.24,0.0,3.85,342.9,0.9918,29.88,Cairo
2015-06-18,30.48,40.49,19.94,34.97,0.0,2.02,316.9,0.9915,29.03,Cairo
2015-06-19,28.28,36.06,21.04,43.84,0.0,4.17,307.1,0.993,28.34,Cairo
2015-06-20,26.83,33.78,20.14,50.08,0.0,3.47,320.3,0.9944,26.82,Cairo
2015-06-21,26.67,34.0,19.04,45.07,0.0,2.71,347.0,0.995,29.5,Cairo
2015-06-22,27.5,35.59,19.11,42.17,0.0,3.17,355.0,0.9952,29.74,Cairo
2015-06-23,26.66,34.18,19.78,49.17,0.0,3.62,338.2,0.9954999999999999,26.72,Cairo
2015-06-24,25.99,33.76,18.56,49.1,0.0,3.61,337.6,0.9968,28.82,Cairo
2015-06-25,25.49,33.62,17.84,49.66,0.0,3.64,317.6,0.9962000000000001,27.95,Cairo
2015-06-26,27.02,35.9,18.22,45.93,0.0,3.52,326.5,0.9939,29.3,Cairo
2015-06-27,29.53,40.34,21.21,34.89,0.0,5.0,254.1,0.9906999999999999,26.25,Cairo
2015-06-28,26.4,33.25,19.51,50.4,0.0,3.52,293.5,0.9945999999999999,28.2,Cairo
2015-06-29,27.41,34.43,20.48,44.37,0.0,3.03,323.1,0.9969,29.04,Cairo
2015-06-30,26.98,34.51,19.76,43.08,0.0,3.37,359.8,0.9984000000000001,29.73,Cairo
2015-07-01,26.77,34.87,18.72,46.95,0.0,3.83,13.8,0.9976,28.6,Cairo
2015-07-02,26.86,35.46,19.19,48.95,0.0,4.42,358.1,0.9973000000000001,29.64,Cairo
2015-07-03,27.15,35.5,19.0,49.28,0.0,3.64,352.2,0.9972,28.78,Cairo
2015-07-04,27.84,36.02,18.9,47.36,0.0,2.3,342.3,0.9963,28.82,Cairo
2015-07-05,28.87,37.75,20.53,46.44,0.0,3.26,358.5,0.9963,28.49,Cairo
2015-07-06,27.87,35.96,20.48,46.79,0.0,3.57,342.5,0.9965,28.7,Cairo
2015-07-07,27.16,35.51,18.83,46.6,0.0,3.0,328.4,0.9956,29.33,Cairo
2015-07-08,28.04,36.31,19.75,39.87,0.0,2.78,322.6,0.9940000000000001,29.56,Cairo
2015-07-09,28.74,36.15,21.62,35.99,0.0,2.94,308.9,0.9941,28.1,Cairo
2015-07-10,27.59,36.1,19.38,38.32,0.0,3.05,3.9,0.9951000000000001,29.08,Cairo
2015-07-11,28.32,38.1,18.78,44.83,0.0,3.63,349.4,0.9940000000000001,29.23,Cairo
2015-07-12,27.91,36.45,20.37,57.11,0.0,3.95,317.2,0.9915,26.37,Cairo
2015-07-13,29.39,37.43,22.21,51.1,0.0,3.57,335.7,0.9915,26.1,Cairo
2015-07-14,29.68,38.11,21.32,45.12,0.0,2.59,326.4,0.9924,28.07,Cairo
2015-07-15,29.53,37.42,21.61,42.11,0.0,2.4,327.4,0.9928,28.71,Cairo
2015-07-16,30.47,38.48,21.97,39.84,0.0,2.31,358.6,0.993,28.53,Cairo
2015-07-17,30.18,38.6,21.77,41.15,0.0,2.65,334.8,0.9934999999999999,27.96,Cairo
2015-07-18,30.31,39.17,21.58,44.64,0.0,3.12,334.5,0.9926,28.56,Cairo
2015-07-19,29.66,38.97,21.11,43.75,0.0,3.43,337.6,0.9917,29.34,Cairo
2015-07-20,29.21,38.04,19.78,44.18,0.0,2.63,336.5,0.9906,29.19,Cairo
2015-07-21,29.37,38.1,20.54,37.67,0.0,2.92,334.0,0.9906999999999999,29.21,Cairo
2015-07-22,30.24,38.59,21.02,36.4,0.0,2.86,345.9,0.9913,29.02,Cairo
2015-07-23,31.92,40.22,22.7,28.55,0.0,2.29,7.2,0.9913,28.53,Cairo
2015-07-24,33.59,42.41,24.88,27.87,0.0,2.88,30.6,0.9915999999999999,28.43,Cairo
2015-07-25,31.57,39.95,23.15,37.89,0.0,3.34,15.5,0.9934000000000001,27.34,Cairo
2015-07-26,30.38,38.44,22.01,41.54,0.0,3.38,13.1,0.9926,27.57,Cairo
2015-07-27,30.67,39.25,21.75,41.96,0.0,3.18,358.6,0.9906,27.86,Cairo
2015-07-28,31.13,38.84,23.67,42.06,0.0,3.27,352.0,0.9898,27.86,Cairo
2015-07-29,31.18,39.52,23.34,40.75,0.0,2.63,350.5,0.9902,27.51,Cairo
2015-07-30,32.03,40.81,23.15,39.88,0.0,2.38,351.3,0.9906999999999999,26.0,Cairo
2015-07-31,32.46,40.99,24.13,36.51,0.0,2.71,348.5,0.991,26.78,Cairo
2015-08-01,32.58,41.37,23.97,37.28,0.0,3.32,19.3,0.9917,26.4,Cairo
2015-08-02,32.61,41.47,23.87,43.94,0.0,3.08,15.0,0.9925,24.44,Cairo
2015-08-03,32.83,41.09,24.78,46.48,0.0,2.95,345.0,0.9929000000000001,25.81,Cairo
2015-08-04,32.47,40.48,25.26,41.63,0.0,2.8,317.4,0.9931,25.21,Cairo
2015-08-05,31.79,39.49,24.73,42.03,0.0,2.82,318.9,0.9931,25.52,Cairo
2015-08-06,32.8,41.06,23.38,35.29,0.0,2.53,9.7,0.9919,26.93,Cairo
2015-08-07,35.26,43.55,27.9,27.24,0.0,3.77,255.6,0.9917,26.35,Cairo
2015-08-08,34.23,42.28,26.39,37.91,0.0,2.75,4.2,0.995,26.43,Cairo
2015-08-09,34.07,41.85,26.51,36.89,0.0,3.4,24.0,0.9959,26.36,Cairo
2015-08-10,33.5,41.38,26.22,36.51,0.0,3.59,8.3,0.9954999999999999,25.82,Cairo
2015-08-11,33.08,40.75,26.27,41.06,0.0,3.35,359.9,0.9956999999999999,25.73,Cairo
2015-08-12,32.07,39.34,25.67,41.97,0.0,3.49,350.1,0.9964,25.9,Cairo
2015-08-13,30.77,38.54,23.72,44.04,0.0,2.93,8.0,0.9944,26.07,Cairo
2015-08-14,31.31,40.9,22.1,41.16,0.0,3.58,31.0,0.9940000000000001,27.2,Cairo
2015-08-15,33.45,42.76,23.88,35.94,0.0,3.44,65.3,0.9924,26.5,Cairo
2015-08-16,35.36,44.81,27.7,30.98,0.0,3.66,337.8,0.9913,25.69,Cairo
2015-08-17,31.77,39.39,26.06,52.82,0.0,4.02,348.3,0.993,25.29,Cairo
2015-08-18,31.19,39.35,24.2,46.62,0.0,3.98,7.6,0.993,24.64,Cairo
2015-08-19,30.87,39.69,23.64,43.41,0.0,3.74,12.5,0.9943000000000001,25.28,Cairo
2015-08-20,31.03,40.03,22.81,46.13,0.0,4.01,9.9,0.9959,26.42,Cairo
2015-08-21,29.84,38.3,22.88,48.5,0.0,3.55,359.2,0.9947,25.86,Cairo
2015-08-22,30.26,38.94,22.13,50.59,0.0,3.42,355.4,0.9926999999999999,25.04,Cairo
2015-08-23,29.84,37.91,22.87,52.17,0.0,3.51,351.9,0.9924,24.46,Cairo
2015-08-24,29.25,37.06,22.4,50.21,0.0,3.69,333.9,0.9936,25.26,Cairo
2015-08-25,28.57,35.93,21.51,51.13,0.0,3.19,323.0,0.9933,24.68,Cairo
2015-08-26,29.45,36.76,22.12,47.77,0.0,1.72,350.2,0.9926,24.81,Cairo
2015-08-27,30.53,37.8,23.29,44.59,0.0,2.24,30.7,0.9944,25.12,Cairo
2015-08-28,30.59,38.26,23.59,44.29,0.0,3.33,30.7,0.996,24.51,Cairo
2015-08-29,29.51,37.6,22.34,45.48,0.0,3.32,0.9,0.9963,25.12,Cairo
2015-08-30,28.88,37.5,21.5,50.03,0.0,3.27,341.3,0.996,24.76,Cairo
2015-08-31,28.83,37.11,20.36,47.87,0.0,2.53,355.1,0.996,25.28,Cairo
2015-09-01,29.54,37.84,21.36,40.83,0.0,2.82,343.9,0.9961,25.44,Cairo
2015-09-02,29.2,38.2,20.68,47.19,0.0,2.9,358.1,0.9958,24.28,Cairo
2015-09-03,28.97,37.94,20.75,47.33,0.0,3.68,3.3,0.9954999999999999,25.24,Cairo
2015-09-04,28.67,37.01,20.82,46.71,0.0,3.35,7.1,0.9956,25.46,Cairo
2015-09-05,28.15,36.21,20.4,50.23,0.0,2.68,4.9,0.9962000000000001,24.63,Cairo
2015-09-06,27.86,36.37,20.59,46.36,0.0,2.55,16.3,0.9953,24.56,Cairo
2015-09-07,29.01,38.63,20.28,51.09,0.0,3.1,13.5,0.9934000000000001,22.11,Cairo
2015-09-08,30.3,39.51,22.29,51.18,0.0,3.59,20.1,0.992,16.28,Cairo
2015-09-09,30.69,39.05,23.96,50.48,0.0,3.65,24.1,0.9934999999999999,14.71,Cairo
2015-09-10,30.08,38.55,22.71,51.44,0.0,3.75,31.3,0.9956,16.74,Cairo
2015-09-11,29.95,38.97,22.44,50.16,0.0,3.32,30.2,0.9965,17.43,Cairo
2015-09-12,30.29,39.87,22.71,49.1,0.0,4.1,21.4,0.9961,20.24,Cairo
2015-09-13,30.14,39.11,22.54,51.3,0.0,3.37,8.4,0.9964,22.29,Cairo
2015-09-14,29.02,37.09,22.08,49.78,0.0,3.36,16.5,0.997,21.77,Cairo
2015-09-15,28.58,35.99,21.99,50.4,0.0,3.01,15.3,0.9965999999999999,21.86,Cairo
2015-09-16,29.24,36.6,22.31,44.77,0.0,2.29,34.5,0.9954999999999999,22.57,Cairo
2015-09-17,29.41,36.93,22.49,47.56,0.0,3.24,45.4,0.9945999999999999,23.06,Cairo
2015-09-18,29.59,36.63,23.1,46.9,0.0,2.74,33.2,0.9954000000000001,22.23,Cairo
2015-09-19,30.16,38.11,23.18,38.71,0.0,2.56,165.9,0.9956,22.23,Cairo
2015-09-20,28.93,36.09,22.07,43.18,0.0,3.17,291.2,0.9956,20.89,Cairo
2015-09-21,28.99,36.66,22.62,40.04,0.0,1.72,315.8,0.995,22.29,Cairo
2015-09-22,30.45,38.85,22.9,31.5,0.0,2.46,218.8,0.9936,22.56,Cairo
2015-09-23,29.34,36.86,23.0,44.21,0.0,1.77,289.1,0.9965,20.7,Cairo
2015-09-24,30.82,38.69,23.48,39.38,0.0,2.27,15.3,0.9976999999999999,21.37,Cairo
2015-09-25,31.36,39.15,24.7,34.77,0.0,2.31,44.6,0.996,21.85,Cairo
2015-09-26,29.75,37.44,23.45,44.43,0.0,3.95,41.7,0.995,21.77,Cairo
2015-09-27,27.41,34.33,21.8,51.36,0.0,3.49,28.4,0.997,21.86,Cairo
2015-09-28,27.98,36.02,21.16,52.68,0.0,3.4,27.3,0.998,20.84,Cairo
2015-09-29,29.38,37.04,22.64,50.32,0.04,3.3,65.9,0.9965999999999999,20.54,Cairo
2015-09-30,28.04,34.72,23.18,58.17,0.02,3.99,9.4,0.9964,16.25,Cairo
2015-10-01,26.86,32.88,21.91,55.03,0.01,3.25,0.2,0.9987,17.72,Cairo
2015-10-02,26.83,33.63,21.39,53.57,0.0,2.56,2.2,1.0012999999999999,20.41,Cairo
2015-10-03,27.1,34.8,20.98,56.41,0.0,3.67,17.0,1.0031999999999999,20.64,Cairo
2015-10-04,26.37,33.55,21.46,60.44,0.02,4.24,4.6,1.0026000000000002,18.37,Cairo
